#step;attempt;energy_eV;energy_low_eV;energy_high_eV
1;0;  -3036.4854817923;  -3025.8881989000;  -3114.7893995801
2;1;  -3036.9189784334;  -3026.4415055600;  -3114.3376132699
3;3;  -3041.1401036488;  -3026.1769075800;  -3151.7039988201
4;4;  -3041.6942447276;  -3026.2447540100;  -3155.8513983400
5;5;  -3041.6283517341;  -3026.2790080700;  -3155.0455131498
6;8;  -3042.3784907132;  -3026.6805229100;  -3158.3716554500
7;10;  -3045.0431039179;  -3026.5965906100;  -3181.3454255800
8;16;  -3045.8316175248;  -3026.7308581700;  -3186.9681999298
9;18;  -3048.0338211492;  -3026.6159025800;  -3206.2920229797
10;25;  -3048.8314570447;  -3026.6747407100;  -3212.5486770097
11;26;  -3048.9208832873;  -3027.2233719400;  -3209.2450118400
12;37;  -3051.3545192158;  -3027.0979520800;  -3230.5876545500
13;44;  -3052.7131923050;  -3026.9775729500;  -3242.8751274602
14;49;  -3052.6725963792;  -3026.7245326300;  -3244.4042950805
15;54;  -3044.3345467103;  -3026.9475737600;  -3172.8078652304
16;55;  -3045.0816051578;  -3026.8829586700;  -3179.5524249803
17;59;  -3048.6014476488;  -3027.2570966600;  -3206.3160545005
18;60;  -3049.7973252724;  -3027.5700422800;  -3214.0359662303
19;64;  -3050.0634605186;  -3027.2540769200;  -3218.6032755105
20;66;  -3050.0799006582;  -3027.2435006400;  -3218.8193414904
21;79;  -3049.7705405272;  -3027.5476603900;  -3213.9766485405
22;87;  -3050.0799006582;  -3027.2435006400;  -3218.8193414904
23;93;  -3049.9746797063;  -3027.1857290800;  -3218.3635143202
24;94;  -3051.1756880457;  -3027.2378849100;  -3228.0534583002
25;103;  -3051.3369575897;  -3027.0825368300;  -3230.5542332304
26;104;  -3053.1387222544;  -3026.9449601900;  -3246.6858995902
27;119;  -3052.7131923050;  -3026.9775729500;  -3242.8751274602
28;128;  -3052.8339135068;  -3026.9615064600;  -3244.0065805903
29;186;  -3037.1277719775;  -3026.0267350000;  -3119.1539569602
30;188;  -3037.8946615181;  -3026.1294502600;  -3124.8284675202
31;189;  -3041.1852935868;  -3025.9279007000;  -3153.9230255505
32;192;  -3042.4656296908;  -3026.2492388900;  -3162.2894510403
33;193;  -3045.1441216628;  -3026.7324866900;  -3181.1887253502
34;194;  -3046.8720410865;  -3026.8382006200;  -3194.9032121702
35;198;  -3046.7926106918;  -3026.7553695400;  -3194.8489096300
36;199;  -3047.7466808812;  -3027.1230447200;  -3200.1358854400
37;202;  -3049.5806552993;  -3027.0266222700;  -3216.2336706102
38;204;  -3049.1312430999;  -3026.6661331700;  -3215.1272006403
39;207;  -3050.3379692555;  -3027.0709422600;  -3222.2593369802
40;228;  -3050.8334653523;  -3026.9844199900;  -3227.0553994404
41;234;  -3048.6940505262;  -3027.0702521500;  -3208.4735098000
42;238;  -3049.9825650679;  -3027.2461625000;  -3217.9831191301
43;240;  -3049.8783447561;  -3026.6484156900;  -3221.5255937998
44;246;  -3050.1826016159;  -3026.6323948000;  -3224.1964009201
45;248;  -3050.3840718002;  -3026.1801650000;  -3229.2280969600
46;254;  -3051.0727377775;  -3026.4357122000;  -3233.1171018800
47;258;  -3051.1720175074;  -3026.7905180600;  -3231.3282847002
48;259;  -3053.1212776260;  -3026.4488213900;  -3250.2055530500
49;291;  -3053.3521000568;  -3025.6758156200;  -3257.8537183701
50;372;  -3053.3521000568;  -3025.6758156200;  -3257.8537183701
51;419;  -3046.9502575384;  -3026.7328998500;  -3196.3374476703
52;423;  -3049.9337588732;  -3026.4832197100;  -3223.2111083004
53;425;  -3050.7230198326;  -3026.6586978600;  -3228.5356448705
54;431;  -3051.0912186830;  -3026.9612554400;  -3229.3888707507
55;434;  -3052.4525621622;  -3027.1065074400;  -3239.7359823908
56;449;  -3052.5725621725;  -3026.9572289900;  -3241.8456960510
57;450;  -3052.5021884339;  -3027.1685755000;  -3239.6936755908
58;461;  -3052.9540034057;  -3027.0548921400;  -3244.3239894605
59;500;  -3043.0539022090;  -3026.8750674200;  -3162.6002200802
60;503;  -3043.9872168234;  -3026.6143080800;  -3172.3566141303
61;506;  -3044.4683418885;  -3026.7762112400;  -3175.1964877601
62;509;  -3045.3639085191;  -3027.0696868200;  -3180.5409389400
63;518;  -3045.1082386043;  -3026.4248220600;  -3183.1610515700
64;520;  -3045.0993271990;  -3026.4639471400;  -3182.7971958801
65;521;  -3046.0920556810;  -3025.6452527800;  -3197.1746293603
66;523;  -3046.4548867039;  -3025.9271334800;  -3198.1356068603
67;524;  -3048.1610446886;  -3026.9065656700;  -3205.2115825102
68;525;  -3049.2299633860;  -3026.8357576500;  -3214.7020058602
69;527;  -3050.3105834804;  -3026.4116668400;  -3226.9010192402
70;531;  -3050.5798476101;  -3027.0942227500;  -3224.1164472200
71;537;  -3051.2413121679;  -3026.9823613300;  -3230.4920608101
72;543;  -3052.8339135068;  -3026.9615064600;  -3244.0065805903
73;580;  -3038.9490389554;  -3026.8689294800;  -3128.2096455502
74;582;  -3041.0212710248;  -3026.4748043400;  -3148.5059294002
75;583;  -3041.8368046831;  -3026.6631039700;  -3153.9561304805
76;584;  -3043.3363611893;  -3026.1822921900;  -3170.0887393502
77;585;  -3046.1037132425;  -3026.4986719100;  -3190.9664634702
78;588;  -3047.0621060286;  -3026.7073800300;  -3197.4643183104
79;589;  -3047.0116198098;  -3026.7889737600;  -3196.4378859404
80;590;  -3048.2598612743;  -3026.5865615900;  -3208.4050884904
81;593;  -3048.6086140751;  -3026.5096570000;  -3211.8990476307
82;594;  -3049.6723825658;  -3026.5836683700;  -3220.2761870107
83;597;  -3050.1908554376;  -3027.0240560100;  -3221.3716360407
84;607;  -3050.3673288819;  -3026.9403172500;  -3223.4708320604
85;612;  -3050.3605278870;  -3027.2982851700;  -3220.7687330903
86;619;  -3050.4107757920;  -3027.7366788200;  -3217.9509503103
87;621;  -3051.4521260917;  -3027.6516852500;  -3227.3149186500
88;626;  -3049.0059778724;  -3026.9763450900;  -3211.7841703400
89;627;  -3049.5805165994;  -3027.3055982300;  -3214.1711380303
90;628;  -3049.8800804013;  -3027.1827946000;  -3217.5915984803
91;630;  -3050.2345755527;  -3026.8563070100;  -3222.9779133105
92;631;  -3050.2631486849;  -3027.2083280400;  -3220.6165117805
93;634;  -3050.3355964056;  -3027.2630933900;  -3220.8196155303
94;637;  -3050.2631486849;  -3027.2083280400;  -3220.6165117805
95;640;  -3050.4399559042;  -3027.4789746700;  -3220.0999343305
96;644;  -3050.0264347980;  -3026.9464711600;  -3220.5655808805
97;646;  -3050.5333039403;  -3027.1697287300;  -3223.1680718405
98;654;  -3050.9777329613;  -3027.3970336100;  -3225.2168433205
99;656;  -3051.0819305411;  -3026.9901874800;  -3229.0971715408
100;678;  -3051.0819305411;  -3026.9901874800;  -3229.0971715408
101;687;  -3051.1863847215;  -3027.2615562600;  -3227.9682843805
102;691;  -3050.9172260615;  -3027.1644371100;  -3226.4279161305
103;694;  -3052.3612866140;  -3026.8844745400;  -3240.6108802505
104;730;  -3052.6141330366;  -3026.9583467500;  -3242.1861771705
105;734;  -3052.3612866140;  -3026.8844745400;  -3240.6108802505
106;776;  -3052.6433511093;  -3026.7757452200;  -3243.7805421703
107;819;  -3053.0520313440;  -3026.6971966900;  -3247.7893830803
108;873;  -3035.5888510116;  -3025.1649498600;  -3112.6116413902
109;874;  -3037.0122983937;  -3024.8686815900;  -3126.7421642003
110;875;  -3039.5489681303;  -3025.2495133900;  -3145.2084413903
111;876;  -3039.5343687885;  -3024.1265958000;  -3153.3832677600
112;877;  -3039.9146374764;  -3024.4587634900;  -3154.1189574200
113;878;  -3041.4326829344;  -3024.5116075600;  -3166.4634581300
114;879;  -3041.2957716549;  -3024.3943333300;  -3166.1814475902
115;880;  -3041.5454271282;  -3025.0918739200;  -3163.1216548102
116;882;  -3044.8101955078;  -3026.1094669300;  -3182.9909280604
117;883;  -3045.4527228506;  -3026.6337560600;  -3184.5071241904
118;885;  -3045.4486584382;  -3026.8593874700;  -3182.8058244604
119;886;  -3047.0817225460;  -3025.9508637700;  -3203.2188234604
120;887;  -3047.2177613507;  -3026.1959370500;  -3202.5492004105
121;890;  -3050.1806538420;  -3027.1426847700;  -3220.4094997205
122;892;  -3052.4975580674;  -3026.4757539900;  -3244.7741281905
123;900;  -3043.2045918919;  -3027.3324850100;  -3160.4844800503
124;901;  -3045.5837061955;  -3027.1614099100;  -3181.7070869201
125;903;  -3047.1991767908;  -3026.3494042100;  -3201.2593160400
126;904;  -3047.3326973496;  -3026.2678397200;  -3202.9821120903
127;908;  -3051.7497042790;  -3026.5623537000;  -3237.8604506903
128;933;  -3052.3035892603;  -3026.8232900300;  -3240.5789496903
129;954;  -3052.2866257164;  -3027.2503665600;  -3237.2809491303
130;977;  -3052.5089433264;  -3027.3549362400;  -3238.3733128006
131;1009;  -3052.1642760549;  -3027.0850648600;  -3237.4759744905
132;1025;  -3052.3252688889;  -3027.2935780700;  -3237.2858366006
