#step;attempt;energy_eV;energy_low_eV;energy_high_eV
261;1761;  -3046.2178163660;  -3034.3185192000;  -3217.4715027700
262;1762;  -3046.4096866531;  -3034.0083421200;  -3224.8887966402
263;1763;  -3047.7196699392;  -3033.9842651200;  -3245.3984636301
264;1767;  -3047.9125132549;  -3034.1938476700;  -3245.3503972901
265;1772;  -3049.2883875778;  -3034.5686878400;  -3261.1330711502
266;1773;  -3049.1712351744;  -3034.3633806700;  -3262.2846347502
267;1775;  -3049.6419873241;  -3034.4485403800;  -3268.3048009402
268;1786;  -3049.4909446336;  -3034.1205893700;  -3270.6998079405
269;1789;  -3049.3984868692;  -3034.1707574500;  -3268.5546909905
270;1791;  -3049.1018866099;  -3034.4154106700;  -3260.4684160704
271;1793;  -3049.1480571685;  -3034.1776914300;  -3264.6003047904
272;1795;  -3049.4665038958;  -3034.0845018100;  -3270.8429872904
273;1800;  -3050.4302405790;  -3034.0879158200;  -3285.6276073107
274;1810;  -3050.3688628359;  -3033.9774761800;  -3286.2723242707
275;1813;  -3050.4869616617;  -3034.0143831800;  -3287.5589290405
276;1829;  -3050.9551729705;  -3033.8113077500;  -3297.6882427704
277;1839;  -3050.5059857016;  -3033.7726226500;  -3291.3311427304
278;1844;  -3050.5505055897;  -3034.1147862500;  -3287.0919992907
279;1848;  -3050.5465960961;  -3033.9154290200;  -3289.9009572205
280;1853;  -3051.8110841699;  -3033.9074018800;  -3309.4793774804
281;1905;  -3048.6467391508;  -3033.8389818000;  -3261.7587405004
282;1920;  -3049.1622773223;  -3033.6019042200;  -3273.1058614203
283;1922;  -3049.0722104470;  -3033.8362326700;  -3268.3471242404
284;1923;  -3049.3543387389;  -3033.7849226000;  -3273.4280694604
285;1942;  -3049.0991349528;  -3033.4973074600;  -3273.6393271605
286;1944;  -3049.4909446336;  -3034.1205893700;  -3270.6998079405
287;1946;  -3049.5516541245;  -3034.3158838500;  -3268.8235815601
288;1947;  -3049.6708718893;  -3034.1700228400;  -3272.7577908104
289;1950;  -3049.8850837621;  -3034.0614487900;  -3277.6175106004
290;1954;  -3050.0958630356;  -3034.0591221000;  -3280.8952930201
291;1962;  -3050.0865649693;  -3033.7652340500;  -3284.9817901204
292;1995;  -3050.0958630356;  -3034.0591221000;  -3280.8952930201
293;1996;  -3050.1128652870;  -3033.8318286200;  -3284.4281789400
294;2016;  -3050.1560803427;  -3034.0266047800;  -3282.2901393004
295;2019;  -3050.5993181365;  -3033.4199448300;  -3297.8434173307
296;2039;  -3050.5619625127;  -3033.7345584300;  -3292.7405501705
297;2051;  -3050.2940995406;  -3034.0103667700;  -3284.6482152905
298;2058;  -3050.6105138628;  -3033.8156644300;  -3292.3205777305
299;2074;  -3050.7548343334;  -3034.0043988700;  -3291.8256960804
300;2075;  -3050.4105004087;  -3034.1084278000;  -3285.0285615704
301;2085;  -3051.3709798711;  -3034.3790971300;  -3295.9167305804
302;2113;  -3043.4161613105;  -3033.4292716900;  -3187.1466387796
303;2115;  -3043.6343640688;  -3033.5387416200;  -3188.9297152796
304;2117;  -3046.1196173894;  -3033.0444752800;  -3234.2959655598
305;2118;  -3047.0363217694;  -3033.3242458300;  -3244.3793681798
306;2124;  -3047.2402212753;  -3033.5222293700;  -3244.6684097701
307;2125;  -3044.2529222897;  -3033.2201116000;  -3203.0362080295
308;2126;  -3045.7307711787;  -3032.7816700000;  -3232.0931488498
309;2127;  -3045.7222568143;  -3033.3514013300;  -3223.7625709698
310;2130;  -3047.7943140145;  -3034.0700561700;  -3245.3126813801
311;2131;  -3048.3858899391;  -3033.9144020500;  -3256.6583294104
312;2136;  -3048.5481810764;  -3033.8242941100;  -3260.4531268907
313;2140;  -3049.3674345001;  -3033.7980381300;  -3273.4408807104
314;2142;  -3049.3005884539;  -3034.4191651000;  -3263.4727847402
315;2147;  -3049.2897326225;  -3034.0020784600;  -3269.3083686201
316;2150;  -3050.1817049133;  -3033.6173524400;  -3288.5744758801
317;2156;  -3050.7874019770;  -3033.6695148900;  -3297.1465966598
318;2165;  -3050.7220303575;  -3033.1762101100;  -3303.2400031798
319;2172;  -3050.8547400690;  -3033.7063882700;  -3297.6523803301
320;2209;  -3043.5023223362;  -3033.5894292300;  -3186.1678481802
321;2210;  -3046.2525452721;  -3033.3649750200;  -3231.7293750104
322;2212;  -3046.4885013065;  -3033.4884860100;  -3233.5836306901
323;2213;  -3046.4929670311;  -3033.6186874200;  -3231.7785189802
324;2214;  -3046.9396422229;  -3033.8235550300;  -3235.7052685999
325;2216;  -3049.5110020740;  -3034.1184184200;  -3271.0397745102
326;2222;  -3050.2403563644;  -3033.8854262300;  -3285.6191386004
327;2225;  -3050.1211479611;  -3034.0493501400;  -3281.4251137001
328;2227;  -3050.2403563644;  -3033.8854262300;  -3285.6191386004
329;2236;  -3050.5377626337;  -3034.1105937200;  -3286.9561993208
330;2239;  -3050.4874507203;  -3033.6945945000;  -3292.1688284407
331;2243;  -3050.4830069943;  -3033.6021118000;  -3293.4314342411
332;2245;  -3050.5377626337;  -3034.1105937200;  -3286.9561993208
333;2250;  -3050.5782306406;  -3034.0306328700;  -3288.7298693311
334;2260;  -3050.6328668387;  -3034.2951605300;  -3285.7637652209
335;2262;  -3039.9816495052;  -3032.9012596300;  -3141.8820265102
336;2264;  -3040.4595159744;  -3032.6384579400;  -3153.0195269802
337;2265;  -3041.6721730293;  -3033.0182953200;  -3166.2180549199
338;2266;  -3041.9978692224;  -3032.7412517500;  -3175.2183312099
339;2270;  -3042.7142255141;  -3032.5398658300;  -3189.1427564102
340;2276;  -3042.7295949633;  -3032.9987100400;  -3182.7756743105
341;2280;  -3043.0741818623;  -3033.0639559900;  -3187.1405127101
342;2282;  -3042.1246012898;  -3032.9596032000;  -3174.0264848102
343;2283;  -3043.0113770057;  -3033.0997451200;  -3185.6587514702
344;2284;  -3043.9551540891;  -3033.3412772300;  -3196.7091792902
345;2286;  -3044.7952708839;  -3033.3884281500;  -3208.9615944201
346;2288;  -3044.6271757520;  -3033.5105745600;  -3204.6163673701
347;2289;  -3045.6533229271;  -3033.0163953700;  -3227.5229240298
348;2290;  -3045.7935086891;  -3033.5904985500;  -3221.4182067198
349;2292;  -3046.7245274775;  -3033.5550998600;  -3236.2578247698
350;2295;  -3047.4604193526;  -3033.8704681200;  -3243.0458572298
351;2297;  -3048.0008396475;  -3033.9083078900;  -3250.8193742698
352;2299;  -3048.8118024550;  -3033.6708792600;  -3266.7186986801
353;2303;  -3048.7761105210;  -3033.9185284600;  -3262.6051849204
354;2310;  -3048.8909363261;  -3033.4633066800;  -3270.9240877400
355;2317;  -3050.3477558709;  -3033.1265865700;  -3298.1933795103
356;2320;  -3050.0053540658;  -3033.5521454500;  -3286.7985519604
357;2326;  -3049.9782754474;  -3034.0657458600;  -3278.9900661304
358;2332;  -3050.3752228022;  -3033.8333150100;  -3288.4449718008
359;2338;  -3042.5329163809;  -3033.4592612000;  -3173.1202004199
360;2340;  -3044.8916686582;  -3033.5436897100;  -3208.2108295299
361;2343;  -3045.1685457311;  -3033.4209926200;  -3214.2383444299
362;2349;  -3047.0991844606;  -3033.2234916300;  -3246.7969914402
363;2351;  -3047.7342795421;  -3033.4371213800;  -3253.4977802099
364;2353;  -3047.9458088351;  -3032.6874879900;  -3267.5422821898
365;2356;  -3049.2423202787;  -3033.3503449400;  -3277.9582959398
366;2366;  -3049.7056071835;  -3033.3896185400;  -3284.5239467497
367;2370;  -3049.6380930538;  -3033.4513809200;  -3282.5958959401
368;2371;  -3049.6504170097;  -3033.0090131100;  -3289.1521056400
369;2374;  -3049.3289874290;  -3032.6673237300;  -3289.1222533898
370;2375;  -3050.1635324663;  -3033.2412596700;  -3293.7074626901
371;2376;  -3050.2943077836;  -3033.8078466100;  -3287.5660736999
372;2378;  -3049.8137657070;  -3034.2297349900;  -3274.0978282102
373;2384;  -3049.8035755727;  -3034.4235028100;  -3271.1522923102
374;2388;  -3050.7204795795;  -3034.2801966800;  -3287.3276516504
375;2397;  -3050.7893042642;  -3034.1885902400;  -3289.7053876204
376;2400;  -3051.1680280729;  -3034.3149112500;  -3293.7166713304
377;2412;  -3040.3950658126;  -3033.3238444600;  -3142.1634902102
378;2413;  -3042.8577006511;  -3033.4794274200;  -3177.8290221102
379;2415;  -3045.0022721704;  -3033.1590782000;  -3215.4485260904
380;2419;  -3045.5466528949;  -3033.5546982000;  -3218.1338586804
381;2422;  -3046.6030178148;  -3033.9680942200;  -3228.4437780602
382;2428;  -3048.3345492507;  -3034.0371957900;  -3254.1008606402
383;2429;  -3048.3579283179;  -3034.0567580900;  -3254.1791703002
384;2430;  -3041.5397319651;  -3033.0362340600;  -3163.9213603299
385;2432;  -3041.9874804743;  -3032.9172689700;  -3172.5252034099
386;2438;  -3041.7996768357;  -3033.0528166100;  -3167.6837552999
387;2439;  -3044.1255715601;  -3033.1367338200;  -3202.2760022996
388;2440;  -3044.2929738996;  -3032.5805149500;  -3212.8577003699
389;2447;  -3045.7385825468;  -3032.2852145100;  -3239.3583265301
390;2456;  -3045.8931451037;  -3032.5793916000;  -3237.5035684401
391;2459;  -3046.5090614632;  -3032.7910818300;  -3243.9370733398
392;2460;  -3047.9930878835;  -3033.2385077600;  -3260.3397670398
393;2463;  -3048.5386075921;  -3032.8489547700;  -3274.3427745701
394;2467;  -3048.4050316737;  -3032.8781846000;  -3271.8661119801
395;2471;  -3048.6517312102;  -3033.6299839800;  -3264.8434569498
396;2472;  -3049.0073605041;  -3033.8593616800;  -3267.0160885898
397;2478;  -3046.9331843764;  -3033.6436584600;  -3238.1949263101
398;2483;  -3050.1830419454;  -3033.6685137600;  -3287.8587459402
399;2497;  -3050.5348566498;  -3034.0984362200;  -3287.0864403801
400;2515;  -3051.8110841699;  -3033.9074018800;  -3309.4793774804
401;2622;  -3042.4441608056;  -3033.4256886100;  -3172.2372559504
402;2624;  -3043.1081279842;  -3033.2481601600;  -3185.0119576101
