#step;attempt;energy_eV;energy_low_eV;energy_high_eV
150;1326;  -3030.4585564689;  -2997.0680006700;  -3047.6018394301
151;1328;  -3031.7963030314;  -2997.9002790900;  -3049.1991019901
152;1331;  -3033.6780516343;  -2998.2228378500;  -3051.8813653501
153;1338;  -3033.9684391107;  -2998.0597605800;  -3052.4045693901
154;1342;  -3034.9809828222;  -2998.6089199600;  -3053.6550225502
155;1345;  -3035.9147399674;  -2998.5829627200;  -3055.0815134902
156;1365;  -3038.1345371057;  -2998.3064655700;  -3058.5829508502
157;1375;  -3042.6902483035;  -2998.1313978900;  -3065.5675249103
158;1385;  -3012.9700134868;  -2995.5080647500;  -3021.9352768999
159;1386;  -3022.4787261830;  -2995.8881485400;  -3036.1307839499
160;1387;  -3027.9189231598;  -2995.7662602700;  -3044.4266507099
161;1391;  -3029.1848797735;  -2995.4459613300;  -3046.5070180800
162;1398;  -3029.4996171991;  -2997.0148956100;  -3046.1778293700
163;1404;  -3030.6703804663;  -2996.5947004100;  -3048.1654179499
164;1406;  -3031.9943611174;  -2995.9109170800;  -3050.5202189999
165;1413;  -3031.8403738380;  -2996.4840688200;  -3049.9929060999
166;1414;  -3035.5450507029;  -2996.7262439700;  -3055.4752906200
167;1417;  -3040.4280617448;  -2997.8380939300;  -3062.2944803200
168;1421;  -3042.0378653048;  -2998.6428979200;  -3064.3175844400
169;1423;  -3042.7301764682;  -2998.0033825600;  -3065.6936781400
170;1443;  -3042.5370269334;  -2998.8693846100;  -3064.9567420500
171;1444;  -3042.3738069873;  -2999.4817086400;  -3064.3953445500
172;1446;  -3019.8589751590;  -2995.2519972600;  -3032.4926188600
173;1447;  -3019.3763860194;  -2995.8756736100;  -3031.4420540799
174;1450;  -3021.6148551640;  -2996.3472214700;  -3034.5876908599
175;1451;  -3003.8606521752;  -2995.1305013900;  -3008.3428610400
176;1452;  -3005.9657706912;  -2996.5801546100;  -3010.7845066600
177;1454;  -3013.0908833269;  -2997.0969822500;  -3021.3024259399
178;1455;  -3023.4200942061;  -2996.7107775600;  -3037.1331146099
179;1458;  -3023.4158011658;  -2996.0256021000;  -3037.4783982599
180;1459;  -3031.8212903335;  -2996.9560410600;  -3049.7217061699
181;1461;  -3036.2033127718;  -2998.2938736500;  -3055.6666677899
182;1463;  -3037.5814456577;  -2998.5700101800;  -3057.6105844700
183;1464;  -3037.9639131389;  -2998.7802616100;  -3058.0814706200
184;1465;  -3038.3791872790;  -2998.6408209200;  -3058.7815448501
185;1482;  -3045.6026500235;  -2999.5999102800;  -3069.2212441301
186;1493;  -3049.1379961221;  -2999.8403748900;  -3074.4482387902
187;1504;  -3049.1379961221;  -2999.8403748900;  -3074.4482387902
188;1518;  -3020.7423866988;  -2995.8284095700;  -3033.5336490599
189;1519;  -3024.5021953850;  -2996.2171114900;  -3039.0242416700
190;1521;  -3030.5720855463;  -2997.1077580300;  -3047.7532441701
191;1525;  -3035.7871065803;  -2998.7401497400;  -3054.8076484301
192;1528;  -3008.9704851651;  -2995.7823508900;  -3015.7414990700
193;1532;  -3013.7279762796;  -2995.7821001900;  -3022.9416962801
194;1534;  -3017.0119761618;  -2997.0455316700;  -3027.2630905701
195;1539;  -3031.7023479447;  -2997.8449593400;  -3049.0853108601
196;1541;  -3031.9162540900;  -2996.6321358000;  -3050.0317244501
197;1544;  -3035.8830292206;  -2996.2364416900;  -3056.2382659700
198;1556;  -3035.8604585251;  -2994.7022820800;  -3056.9917709001
199;1566;  -3036.2052976753;  -2994.9366642400;  -3057.3933205600
200;1573;  -3038.0173760853;  -2995.1192691500;  -3060.0419985600
201;1576;  -3042.1688563228;  -2994.6671080500;  -3066.5570670700
202;1592;  -3042.8461421388;  -2994.3569344200;  -3067.7413314700
203;1595;  -3020.8860980499;  -2995.6215461500;  -3033.8573514999
204;1597;  -3024.4026046526;  -2995.7890829900;  -3039.0932765099
205;1615;  -3026.2251457235;  -2995.5618458200;  -3041.9682088199
206;1617;  -3028.7791761119;  -2995.0916649500;  -3046.0749210400
207;1627;  -3044.5171591225;  -2995.0983576900;  -3069.8896177800
208;1645;  -3046.6022869265;  -2994.9688454600;  -3073.1117796900
209;1646;  -3047.2386145971;  -2996.4312719200;  -3073.3239741000
210;1654;  -3011.0453074768;  -2997.4786655300;  -3018.0106537000
211;1655;  -3014.6907622365;  -2997.8255615400;  -3023.3496449900
212;1657;  -3016.2933365938;  -2997.8214922500;  -3025.7770976999
213;1658;  -3020.1195054516;  -2997.5017346800;  -3031.7318561600
214;1659;  -3019.7399157719;  -2997.4204684000;  -3031.1991021400
215;1664;  -3024.3648416739;  -2998.2973022600;  -3037.7483626600
216;1665;  -3025.2146932186;  -2998.6051124800;  -3038.8765075000
217;1666;  -3035.9438295704;  -2999.7159081200;  -3054.5438646300
218;1668;  -3038.3771977553;  -2999.1443061200;  -3058.5200359500
219;1671;  -3041.1928457973;  -2998.9179406800;  -3062.8975057901
220;1673;  -3041.7009781806;  -2998.5091985000;  -3063.8763772700
221;1683;  -3042.4391613503;  -2999.1874868800;  -3064.6453114501
222;1717;  -3042.3793278397;  -2999.2048595200;  -3064.5458389801
223;1721;  -3042.3670007439;  -2999.4706592900;  -3064.3907167901
224;1730;  -3001.5425773088;  -2996.2737065000;  -3004.2477057799
225;1731;  -3007.5707935423;  -2996.6147666800;  -3013.1958052899
226;1732;  -3011.9937923993;  -2996.5896799000;  -3019.9025274599
227;1733;  -3020.3043645449;  -2995.4728353800;  -3033.0532967099
228;1736;  -3024.4938621867;  -2994.9483249600;  -3039.6630467900
229;1737;  -3025.1864302414;  -2994.1916561900;  -3041.0996778399
230;1738;  -3026.8352751078;  -2994.1431351500;  -3043.6199794200
231;1745;  -3027.4521154985;  -2994.3423736700;  -3044.4512237600
232;1747;  -3027.4316944159;  -2994.9590931800;  -3044.1036837899
233;1757;  -3029.3623246249;  -2995.0125796100;  -3046.9980717499
234;1763;  -3029.6781485440;  -2995.2604193900;  -3047.3487998898
235;1777;  -3030.3163592061;  -2995.4146907000;  -3048.2354732999
236;1780;  -3032.4092930724;  -2995.0705823500;  -3051.5796263600
237;1790;  -3033.3669260566;  -2996.6340593400;  -3052.2262086600
238;1797;  -3033.3669260566;  -2996.6340593400;  -3052.2262086600
239;1799;  -3035.6294564134;  -2997.5521748000;  -3055.1789846400
240;1839;  -3035.7083867655;  -2998.2803420000;  -3054.9245856800
241;1843;  -3036.5936055255;  -2996.7729905000;  -3057.0381909700
242;1849;  -3036.5481369213;  -2997.5961255500;  -3056.5467663800
243;1860;  -3044.0058935323;  -2999.1698012900;  -3067.0255108400
244;1869;  -3047.0360781044;  -2999.6873215000;  -3071.3457403101
245;1882;  -3051.0751265864;  -2999.7685607800;  -3077.4167957901
246;1883;  -3023.2666754160;  -2994.5083983800;  -3038.0316671601
247;1885;  -3027.8059793003;  -2993.6198836500;  -3045.3577060401
248;1895;  -3029.5019816699;  -2994.9508664800;  -3047.2411156901
249;1897;  -3034.1481642906;  -2995.5786213100;  -3053.9504279301
250;1914;  -3037.0905319787;  -2995.3452567300;  -3058.5232709301
251;1915;  -3037.6370870425;  -2995.5175318000;  -3059.2619877501
252;1916;  -3041.9482750268;  -2995.0627940000;  -3066.0200836201
253;1920;  -3045.3623111346;  -2995.2193272700;  -3071.1065774500
254;1954;  -3045.3623111346;  -2995.2193272700;  -3071.1065774500
255;1962;  -3047.2386145971;  -2996.4312719200;  -3073.3239741000
256;2019;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
257;2108;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
258;2125;  -3013.9451542141;  -2996.3814221500;  -3022.9626749299
259;2126;  -3019.7271782075;  -2996.2335859700;  -3031.7891906498
260;2133;  -3020.7980020691;  -2996.0934659900;  -3033.4817338098
261;2135;  -3021.3370315576;  -2996.7062913400;  -3033.9828752397
262;2144;  -3009.1896356319;  -2996.3217415100;  -3015.7962327600
263;2145;  -3016.6077131562;  -2995.7497718900;  -3027.3165372700
264;2146;  -3018.3276395923;  -2994.5543596700;  -3030.5332484800
265;2147;  -3020.9020439464;  -2994.8162046800;  -3034.2949603901
266;2151;  -3024.9715709500;  -2996.3100699900;  -3039.6868762001
267;2154;  -3028.5182673264;  -2997.2391917400;  -3044.5774802000
268;2159;  -3030.4751783483;  -2998.2660135800;  -3047.0119149300
269;2166;  -3030.9692076570;  -2999.0124147400;  -3047.3763722100
270;2167;  -3034.8250041172;  -2999.3086847800;  -3053.0596904699
271;2169;  -3036.3363707921;  -2999.7065968700;  -3055.1427237900
272;2170;  -3040.3569064446;  -2999.7022050300;  -3061.2297261201
273;2173;  -3044.5983004638;  -2999.7243351200;  -3067.6373624701
274;2183;  -3046.4624741425;  -2999.8424799500;  -3070.3979772501
275;2193;  -3047.0360781044;  -2999.6873215000;  -3071.3457403101
276;2225;  -3047.9731538091;  -2999.6232550800;  -3072.7968195201
277;2237;  -3050.9782197335;  -2999.6854292900;  -3077.3128164301
278;2284;  -3051.9103631869;  -2999.5370036000;  -3078.7997425801
279;2291;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
280;2331;  -3019.7808149624;  -2998.0568665700;  -3030.9342619600
281;2333;  -3020.8728339403;  -2997.8951042300;  -3032.6699937301
282;2336;  -3030.9706603121;  -2996.7629868300;  -3048.5334654801
283;2339;  -3031.3607628980;  -2995.9120539100;  -3049.5607369401
284;2341;  -3037.8976766949;  -2997.0391517500;  -3058.8751428601
285;2342;  -3040.9136340755;  -2996.1123268500;  -3063.9153921601
286;2343;  -3046.2270023986;  -2996.2053076800;  -3071.9089967901
287;2359;  -3051.5657808887;  -2998.1528905800;  -3078.9888731501
288;2370;  -3051.3296194274;  -2999.4739317500;  -3077.9532172001
289;2377;  -3051.5657808887;  -2998.1528905800;  -3078.9888731501
290;2408;  -3027.0705321615;  -2998.8254333500;  -3041.5720494201
291;2415;  -3039.7581896738;  -3000.1872170800;  -3060.0746044202
292;2418;  -3049.8865420446;  -3000.4454193500;  -3075.2704608202
293;2437;  -3053.4563977202;  -2999.9300230800;  -3080.9377547802
294;2521;  -3053.4563977202;  -2999.9300230800;  -3080.9377547802
295;2558;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
296;2608;  -2997.8426946984;  -2995.3865748400;  -2999.1037086800
297;2610;  -3010.2588692639;  -2994.3821737000;  -3018.4102365601
298;2614;  -3013.6865806347;  -2994.1448740700;  -3023.7196273201
299;2617;  -3016.8980097629;  -2994.0165744900;  -3028.6457303400
300;2618;  -3023.1572467073;  -2996.1172571000;  -3037.0400402701
301;2622;  -3025.0519390103;  -2996.6322623400;  -3039.6430875302
302;2623;  -3025.0962318926;  -2996.5274463500;  -3039.7639354602
303;2630;  -3028.5548392051;  -2997.2894213800;  -3044.6070399502
304;2632;  -3035.8597757634;  -2997.7488039600;  -3055.4266011102
305;2646;  -3042.8747686951;  -2999.0831405400;  -3065.3581402602
306;2661;  -3043.2191158036;  -2999.0101974500;  -3065.9167313002
307;2664;  -3045.5850572128;  -2999.5001235200;  -3069.2458511001
308;2668;  -3046.9276210789;  -2999.2671277800;  -3071.3973342401
309;2674;  -3049.5532970528;  -2999.8225818100;  -3075.0858976002
310;2677;  -3051.0751265864;  -2999.7685607800;  -3077.4167957901
311;2680;  -3051.7023713656;  -2999.7210350500;  -3078.3904793001
312;2689;  -3051.7023713656;  -2999.7210350500;  -3078.3904793001
313;2690;  -3053.2567764393;  -3000.0322075500;  -3080.5831812602
314;2695;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
315;2733;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
316;2741;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
317;2750;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
318;2766;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
319;2769;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
320;2773;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
321;2777;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
322;2780;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
323;2785;  -3057.7665547650;  -2999.9658178100;  -3087.4424426103
324;2821;  -3015.9535624978;  -2997.1784795200;  -3025.5930115099
325;2823;  -3021.0099499126;  -2997.6574287500;  -3032.9995340500
326;2825;  -3023.6501677145;  -2997.6979560300;  -3036.9744774701
327;2826;  -3024.7140489938;  -2997.9259920000;  -3038.4674960400
328;2830;  -3026.7392823805;  -2997.9442449900;  -3041.5231475200
329;2834;  -3026.3578225735;  -2997.1782204700;  -3041.3391298200
330;2835;  -3028.8533696093;  -2998.2183845500;  -3044.5818953800
331;2840;  -3029.9215246663;  -2997.8011622900;  -3046.4126685799
332;2844;  -3029.7643269319;  -2998.5608039400;  -3045.7847498100
333;2845;  -3029.6655695238;  -2998.3903201000;  -3045.7228179800
334;2850;  -3039.8678458121;  -2999.6413016000;  -3060.5208422501
335;2852;  -3041.2374675908;  -2999.5701336700;  -3062.6301901301
336;2854;  -3043.5594600429;  -2999.5265842600;  -3066.1666922701
337;2870;  -3043.8447825580;  -2999.5334243100;  -3066.5949924502
338;2881;  -3018.5441358327;  -2997.4814650600;  -3029.3580715799
339;2882;  -3023.2551712096;  -2997.5119148000;  -3036.4721997500
340;2883;  -3023.9465022013;  -2997.0429730500;  -3037.7592346300
341;2884;  -3024.3389361987;  -2996.2453696100;  -3038.7626542201
342;2886;  -3028.3396864400;  -2996.4992522900;  -3044.6871104100
343;2887;  -3032.3275784450;  -2997.5239930900;  -3050.1963349700
344;2891;  -3010.6408629667;  -2995.2881054500;  -3018.5232315001
345;2892;  -3011.7755240551;  -2994.3067379500;  -3020.7442978902
346;2894;  -3014.9706714106;  -2994.9915228600;  -3025.2283083001
347;2899;  -3022.6983451100;  -2994.9739819900;  -3036.9325077501
348;2901;  -3028.7614616329;  -2994.7979613700;  -3046.1989040901
349;2905;  -3030.8274140705;  -2995.1029434800;  -3049.1689688400
350;2907;  -3035.0436214660;  -2995.6063496000;  -3055.2913919700
351;2912;  -3034.3159330447;  -2996.2066126500;  -3053.8819105300
352;2913;  -3039.0316423604;  -2995.6304209100;  -3061.3145724400
353;2936;  -3042.2802941173;  -2996.4315972000;  -3065.8198000000
354;2954;  -3046.8389896522;  -2996.3770018700;  -3072.7470380401
355;3008;  -3047.2386145971;  -2996.4312719200;  -3073.3239741000
356;3017;  -3051.3249532062;  -2998.6612640700;  -3078.3633927601
357;3024;  -3051.5657808887;  -2998.1528905800;  -3078.9888731501
358;3033;  -3051.6513591763;  -2999.1986058000;  -3078.5815007001
359;3045;  -3051.7776114884;  -2999.3879620500;  -3078.6753543701
360;3051;  -3051.9103631869;  -2999.5370036000;  -3078.7997425801
361;3058;  -3051.7776114884;  -2999.3879620500;  -3078.6753543701
362;3066;  -3051.3296194274;  -2999.4739317500;  -3077.9532172001
363;3069;  -3052.0112856501;  -2998.3306383200;  -3079.5718489501
364;3079;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
365;3131;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
366;3136;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
367;3157;  -3016.0698100683;  -2995.2637706400;  -3026.7519868900
368;3158;  -3017.2899268076;  -2995.8428856900;  -3028.3012048700
369;3162;  -3030.4063646244;  -2995.6421684300;  -3048.2548980800
370;3166;  -3034.9595652454;  -2996.4613861200;  -3054.7251894600
371;3171;  -3042.5697905911;  -2997.9121709500;  -3065.4977770100
372;3172;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
373;3174;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
374;3219;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
375;3235;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
376;3249;  -3023.4387893745;  -2997.1084942900;  -3036.9572136200
377;3250;  -3028.1230957700;  -2996.9033947200;  -3044.1518247401
378;3253;  -3028.4313333421;  -2996.5051884000;  -3044.8227627001
379;3260;  -3028.7878807378;  -2997.0119233000;  -3045.1022012600
380;3266;  -3028.9724254108;  -2996.9032570700;  -3045.4372854300
381;3270;  -3032.9081718687;  -2998.1266766100;  -3050.7655869600
382;3272;  -3034.2404817079;  -2998.6948782100;  -3052.4902030501
383;3276;  -3034.2353535586;  -2998.2022721600;  -3052.7353544001
384;3287;  -3034.5854590099;  -2998.0742617100;  -3053.3309327400
385;3295;  -3042.4218122539;  -2998.8770473300;  -3064.7784400100
386;3298;  -3050.6469489408;  -2998.8488563500;  -3077.2409764101
387;3302;  -3052.0112856501;  -2998.3306383200;  -3079.5718489501
388;3333;  -3054.2087757560;  -2999.0886989900;  -3082.5083667700
389;3346;  -3020.4992835071;  -2997.9813414200;  -3032.0603804600
390;3349;  -3027.4442688282;  -2997.6577437500;  -3042.7371807199
391;3354;  -3029.8000601073;  -2998.6783887600;  -3045.7784589499
392;3357;  -3004.0377957949;  -2997.5797314800;  -3007.3534765700
393;3360;  -3004.9332551321;  -2997.7062907200;  -3008.6437023799
394;3361;  -3018.8858725978;  -2998.2273498900;  -3029.4923118099
395;3362;  -3019.6173216533;  -2997.8806798800;  -3030.7772856499
396;3363;  -3015.6296460723;  -2995.3198768200;  -3026.0570292900
397;3364;  -3018.8411634507;  -2996.3148663900;  -3030.4065499900
398;3366;  -3021.8108979336;  -2997.8746699800;  -3034.1001671300
399;3367;  -3022.1608973898;  -2996.9928613600;  -3035.0825979400
400;3369;  -3025.3695575715;  -2996.5586338600;  -3040.1615790201
401;3370;  -3030.1038454581;  -2994.9881889800;  -3048.1328246400
