#step;attempt;energy_eV;energy_low_eV;energy_high_eV
137;761;  -3051.4771891377;  -3040.2906545800;  -3365.0539297302
138;790;  -3051.3037600211;  -3040.4399442700;  -3355.8341680802
139;810;  -3051.2995198478;  -3040.6283173800;  -3350.4306645999
140;822;  -3046.7571033883;  -3040.5845831900;  -3219.7828742397
141;823;  -3046.7524777942;  -3040.7924997200;  -3213.8203475497
142;824;  -3046.8573929092;  -3040.6978576900;  -3219.5191736997
143;828;  -3047.5230555593;  -3040.6621463100;  -3239.8454900697
144;829;  -3049.2211282963;  -3040.5600743200;  -3292.0045445497
145;831;  -3050.0414160700;  -3040.8063736900;  -3308.9146599496
146;832;  -3050.0358087448;  -3040.7335032800;  -3310.7945461895
147;834;  -3050.5566185682;  -3040.7180452800;  -3326.3478144795
148;835;  -3050.5269096459;  -3040.7766770000;  -3323.8417738096
149;839;  -3050.6039935645;  -3040.5817236400;  -3331.5445046798
150;846;  -3051.0874081860;  -3041.0542617800;  -3332.3328047499
151;850;  -3050.8857644776;  -3040.9707853700;  -3328.8187396596
152;857;  -3050.8460560883;  -3041.0891701400;  -3324.3474231300
153;859;  -3051.2801279033;  -3040.7373334100;  -3346.8117884803
154;864;  -3050.9946486019;  -3041.1302582400;  -3327.5095390404
155;867;  -3051.3059426921;  -3040.9215349400;  -3342.3977655503
156;873;  -3051.1218305499;  -3040.7858044600;  -3340.8574368007
157;879;  -3051.4216301680;  -3041.0307607400;  -3342.6945843007
158;881;  -3051.5028996232;  -3041.0709256400;  -3343.9280812307
159;895;  -3050.9192011397;  -3041.2105120500;  -3323.0695319203
160;896;  -3050.8857589443;  -3041.0165894100;  -3327.5346173500
161;897;  -3051.4696519735;  -3040.9827959000;  -3345.4332677499
162;900;  -3052.1114414808;  -3041.1686537300;  -3358.8555630102
163;1141;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
164;1174;  -3051.6079642751;  -3040.9975591900;  -3349.0348596010
165;1179;  -3051.3015412367;  -3040.9422714000;  -3341.6887074806
166;1191;  -3050.9727837654;  -3040.9642025800;  -3331.5295772803
167;1197;  -3051.3164846540;  -3040.9605834400;  -3341.6092229307
168;1200;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
169;1205;  -3051.6261710756;  -3041.1112390200;  -3346.3768022503
170;1216;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
171;1222;  -3052.0028380612;  -3041.1101549500;  -3357.3424451303
172;1256;  -3051.7491052092;  -3041.1495725200;  -3348.8712296102
173;1265;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
174;1270;  -3051.6861097610;  -3040.8827642700;  -3354.5214381703
175;1290;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
176;1300;  -3051.5603648319;  -3041.0462790100;  -3346.2872747007
177;1315;  -3051.6861097610;  -3040.8827642700;  -3354.5214381703
178;1335;  -3051.6007033487;  -3041.0978980900;  -3346.0114007003
179;1343;  -3051.6523278985;  -3041.1149468500;  -3347.0322408207
180;1368;  -3051.4115700421;  -3040.9447281700;  -3344.8141552307
181;1373;  -3051.6765928243;  -3040.8338889900;  -3355.6151995503
182;1379;  -3051.6765928243;  -3040.8338889900;  -3355.6151995503
183;1381;  -3050.3037297810;  -3041.0197225200;  -3310.5495388402
184;1383;  -3050.2797824465;  -3040.7630917000;  -3317.0480876899
185;1387;  -3051.0246703044;  -3041.0255582700;  -3331.3160281302
186;1391;  -3050.9058184561;  -3041.2129082300;  -3322.6138420504
187;1400;  -3051.3149103171;  -3041.1901608500;  -3335.1280895304
188;1402;  -3051.3859407295;  -3041.1327228300;  -3338.8002988503
189;1405;  -3051.3517319352;  -3041.1172405700;  -3338.2411548707
190;1408;  -3051.5568176738;  -3041.0171458500;  -3347.0009447511
191;1422;  -3051.3389495899;  -3040.9490672600;  -3342.5842337607
192;1433;  -3051.3927110316;  -3040.8647020200;  -3346.5099105307
193;1435;  -3051.6436899688;  -3040.9744336700;  -3350.7202804411
194;1437;  -3051.4888089174;  -3041.2854965900;  -3337.5042327608
195;1440;  -3051.4888089174;  -3041.2854965900;  -3337.5042327608
196;1441;  -3051.7371611443;  -3041.2574684100;  -3345.4999768807
197;1442;  -3051.6090206094;  -3040.7340690200;  -3356.4515843106
198;1455;  -3051.4362671027;  -3041.2285643800;  -3337.5747608607
199;1458;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
200;1484;  -3043.4335679212;  -3039.9217236000;  -3141.8762706203
201;1485;  -3045.6204598101;  -3040.0626639800;  -3201.4145077603
202;1486;  -3048.7451595627;  -3040.8807740900;  -3269.1966631602
203;1488;  -3049.0087424753;  -3040.8482533800;  -3277.7605117502
204;1489;  -3050.7862680475;  -3041.0014296100;  -3325.0711887806
205;1491;  -3051.0132476848;  -3040.5570173100;  -3344.1183753606
206;1502;  -3050.9121340922;  -3040.1831514000;  -3351.6629524202
207;1507;  -3051.4771891377;  -3040.2906545800;  -3365.0539297302
208;1521;  -3051.4696519735;  -3040.9827959000;  -3345.4332677499
209;1531;  -3051.2441314866;  -3040.8338428900;  -3343.0614364699
210;1532;  -3048.1959490583;  -3040.1959423100;  -3272.4491373803
211;1533;  -3049.9139250694;  -3040.5406104000;  -3312.6631659006
212;1534;  -3051.0132476848;  -3040.5570173100;  -3344.1183753606
213;1536;  -3047.6417879985;  -3040.1387905300;  -3257.9629986198
214;1537;  -3047.6372343843;  -3040.2671967000;  -3254.2313662102
215;1538;  -3049.2324812563;  -3040.7067365700;  -3288.2229582503
216;1542;  -3048.8436691121;  -3040.8396478400;  -3273.2093910604
217;1546;  -3048.7908746781;  -3040.6277696500;  -3277.6159728003
218;1551;  -3049.2863269001;  -3041.1455090000;  -3277.4866806103
219;1553;  -3048.9865315201;  -3040.9269651500;  -3274.9092728199
220;1561;  -3048.7629778417;  -3040.7460211000;  -3273.4913020196
221;1567;  -3048.3642494869;  -3040.9892696600;  -3255.0969175997
222;1571;  -3048.2424044718;  -3040.6900125500;  -3259.9482218797
223;1574;  -3048.2436550338;  -3040.6765079500;  -3260.3630836093
224;1575;  -3048.1730467300;  -3040.5587377500;  -3261.6144998897
225;1577;  -3048.2436550338;  -3040.6765079500;  -3260.3630836093
226;1579;  -3049.4864357608;  -3040.5358343200;  -3300.3863379292
227;1580;  -3049.6787314563;  -3040.6607764500;  -3302.4666635095
228;1581;  -3049.7266728797;  -3040.6638224600;  -3303.7730963196
229;1583;  -3049.8818340281;  -3040.7974383500;  -3304.5322060696
230;1585;  -3050.2191836784;  -3040.6523386100;  -3318.3933960599
231;1586;  -3050.1277063961;  -3040.4519693800;  -3321.3543370096
232;1587;  -3050.5125503562;  -3040.7704081300;  -3323.6006269099
233;1588;  -3051.0778425133;  -3040.8373933800;  -3338.1342713703
234;1596;  -3050.5564039317;  -3040.8868882900;  -3321.6086393103
235;1600;  -3051.0085976476;  -3040.9338415200;  -3333.4203823203
236;1602;  -3050.8691548969;  -3040.9585738100;  -3328.6788464103
237;1612;  -3050.6978102290;  -3040.9159979900;  -3324.8979017003
238;1613;  -3050.5263929228;  -3040.8209215400;  -3322.5865261503
239;1616;  -3051.5047206847;  -3040.8415716500;  -3350.4101146199
240;1620;  -3051.5212171218;  -3040.6576578100;  -3356.0444367702
241;1626;  -3051.6841296172;  -3040.8788148200;  -3354.5746608799
242;1629;  -3051.7072424817;  -3040.8473042500;  -3356.1289573699
243;1647;  -3051.3686385062;  -3040.8308041500;  -3346.7612583802
244;1650;  -3051.5093291779;  -3041.2189052800;  -3339.9666318903
245;1657;  -3051.7072424817;  -3040.8473042500;  -3356.1289573699
246;1659;  -3052.1114414808;  -3041.1686537300;  -3358.8555630102
247;1662;  -3052.0028380612;  -3041.1101549500;  -3357.3424451303
248;1671;  -3051.8368688079;  -3041.0794225700;  -3353.3855665706
249;1688;  -3052.1114414808;  -3041.1686537300;  -3358.8555630102
250;1699;  -3051.8510296582;  -3040.8622489500;  -3359.8844085199
251;1707;  -3052.1114414808;  -3041.1686537300;  -3358.8555630102
252;1729;  -3051.8510296582;  -3040.8622489500;  -3359.8844085199
253;1734;  -3052.1114414808;  -3041.1686537300;  -3358.8555630102
254;1785;  -3052.0028380612;  -3041.1101549500;  -3357.3424451303
255;1807;  -3051.7491052092;  -3041.1495725200;  -3348.8712296102
256;1809;  -3051.5252760881;  -3041.0335893500;  -3345.6243032407
257;1814;  -3051.2026295352;  -3040.8572236600;  -3341.2011664110
258;1815;  -3051.5869584972;  -3040.8246373400;  -3353.2723081707
259;1817;  -3051.4115700421;  -3040.9447281700;  -3344.8141552307
260;1850;  -3051.6523278985;  -3041.1149468500;  -3347.0322408207
261;1855;  -3052.0173155652;  -3041.0426841400;  -3359.6540670307
262;1898;  -3051.6090206094;  -3040.7340690200;  -3356.4515843106
263;1899;  -3051.7287506272;  -3040.9805481300;  -3353.0183313206
264;1917;  -3045.2660648474;  -3039.7735818400;  -3199.2292882504
265;1918;  -3046.7234932768;  -3039.7511951600;  -3242.1683387402
266;1924;  -3047.2284326568;  -3040.2825827200;  -3241.9318926599
267;1925;  -3047.8352153672;  -3040.6690687800;  -3248.7139484399
268;1928;  -3047.0719770530;  -3040.2458416100;  -3238.4196452704
269;1929;  -3047.8449560723;  -3040.0848307700;  -3265.3738776803
270;1930;  -3048.0259845624;  -3039.5548344300;  -3285.4860875002
271;1932;  -3048.1141138826;  -3039.6303485000;  -3285.9278427806
272;1933;  -3048.1156919371;  -3040.1256174200;  -3272.0904636807
273;1934;  -3048.1997557467;  -3040.5207557200;  -3263.4546040603
274;1937;  -3048.7999449383;  -3040.7881923600;  -3273.3823879604
275;1938;  -3050.9223042288;  -3041.0972594300;  -3326.3342746007
276;1939;  -3050.9877354176;  -3041.0890570500;  -3328.4637743707
277;1942;  -3050.9390974611;  -3041.3061825200;  -3320.9653557303
278;1946;  -3051.1397338384;  -3041.3818402000;  -3324.6693480700
279;1952;  -3050.8379674924;  -3041.1277649900;  -3323.0307216900
280;1960;  -3050.2624023694;  -3041.1395229800;  -3305.9915353700
281;1964;  -3050.5590139883;  -3041.2230135000;  -3312.2622776904
282;1967;  -3051.1242135714;  -3041.1108416600;  -3331.8152989204
283;1973;  -3050.5129081421;  -3041.1620314300;  -3312.6331765704
284;1979;  -3050.5991808504;  -3041.1741780300;  -3314.7973245408
285;1980;  -3050.9465142883;  -3041.2500494000;  -3322.7541808407
286;1981;  -3050.9039209215;  -3041.4775664200;  -3315.1399544304
287;1983;  -3046.9416700089;  -3040.2692508900;  -3233.9804198896
288;1985;  -3047.9078071764;  -3039.6897401200;  -3278.2735802599
289;1986;  -3048.5942847969;  -3039.8924211800;  -3292.5216615899
290;1987;  -3049.2440197832;  -3040.5163818900;  -3293.8938914199
291;1992;  -3050.8169430961;  -3041.0602638100;  -3324.3125170600
292;1994;  -3050.7355395179;  -3040.7069833800;  -3331.8522634100
293;1995;  -3050.8470527602;  -3040.6503312300;  -3336.6777258499
294;1998;  -3051.0606779369;  -3040.4631895900;  -3348.1254960999
295;2004;  -3051.7491052092;  -3041.1495725200;  -3348.8712296102
296;2019;  -3051.6664658310;  -3041.0975262200;  -3347.9310165403
297;2025;  -3051.7491052092;  -3041.1495725200;  -3348.8712296102
298;2047;  -3051.5686854502;  -3040.7909120900;  -3353.6871854807
299;2048;  -3051.3639315316;  -3040.0454392300;  -3368.6396621007
300;2051;  -3051.3237005808;  -3040.8284397300;  -3345.5229159203
301;2059;  -3051.3639315316;  -3040.0454392300;  -3368.6396621007
302;2072;  -3051.4051180316;  -3040.6314709500;  -3353.4079517703
303;2079;  -3051.2387165355;  -3040.6948938300;  -3346.7991995707
304;2088;  -3051.5612480150;  -3040.5903856000;  -3359.0923480003
305;2090;  -3051.5161827387;  -3040.4432064400;  -3361.9097008104
306;2092;  -3051.4626233824;  -3040.6886642600;  -3353.4742041304
307;2095;  -3051.5161827387;  -3040.4432064400;  -3361.9097008104
308;2098;  -3051.5395538291;  -3040.8719167600;  -3350.5707546607
309;2106;  -3051.4663530231;  -3041.1715594800;  -3340.0461439908
310;2113;  -3051.6264752800;  -3041.0892353400;  -3347.0024327011
311;2124;  -3051.5642594951;  -3041.1658800800;  -3343.0477307711
312;2134;  -3051.5568176738;  -3041.0171458500;  -3347.0009447511
313;2145;  -3051.6436899688;  -3040.9744336700;  -3350.7202804411
314;2148;  -3051.5028996232;  -3041.0709256400;  -3343.9280812307
315;2162;  -3050.9664488550;  -3040.9505051000;  -3331.7296271610
316;2166;  -3051.0810035031;  -3041.3263458200;  -3324.5199086507
317;2170;  -3051.3127594701;  -3041.2179126400;  -3334.2877191804
318;2175;  -3048.4025519445;  -3040.4054995000;  -3272.5729263306
319;2180;  -3048.2495650127;  -3040.6614586700;  -3260.9565156706
320;2184;  -3050.5682797361;  -3041.0014755800;  -3318.7413452806
321;2185;  -3051.2425010356;  -3041.1377761800;  -3334.4943578507
322;2186;  -3051.4426672964;  -3041.0048716900;  -3344.0310384611
323;2188;  -3051.6913275143;  -3040.8226187900;  -3356.3588935611
324;2190;  -3051.6913275143;  -3040.8226187900;  -3356.3588935611
325;2196;  -3051.6913275143;  -3040.8226187900;  -3356.3588935611
326;2216;  -3051.1242853401;  -3040.9028553100;  -3337.6475778310
327;2218;  -3051.6913275143;  -3040.8226187900;  -3356.3588935611
328;2235;  -3051.4483449353;  -3041.2503283800;  -3337.3153196808
329;2238;  -3046.5164415062;  -3040.5782148700;  -3212.9745831101
330;2240;  -3047.0306577484;  -3040.2694618600;  -3236.5579647304
331;2242;  -3047.0325207888;  -3040.2530109400;  -3237.0731978404
332;2246;  -3048.3024407747;  -3040.6446244000;  -3262.9634769007
333;2247;  -3048.5592489443;  -3040.0977580500;  -3285.7485877406
334;2249;  -3049.8251131219;  -3039.7823218500;  -3331.3408709509
335;2252;  -3051.0041480187;  -3040.5589806100;  -3343.7991627810
336;2253;  -3051.1501338469;  -3040.9152358500;  -3338.0509553310
337;2254;  -3051.5480688389;  -3040.9638218900;  -3348.2417091007
338;2259;  -3051.5552364705;  -3041.0802944600;  -3345.1848817002
339;2264;  -3051.6270512403;  -3040.9267116700;  -3351.5749563199
340;2271;  -3051.6210585088;  -3041.0012022500;  -3349.3128855899
341;2274;  -3051.7491052092;  -3041.1495725200;  -3348.8712296102
342;2287;  -3051.6210585088;  -3041.0012022500;  -3349.3128855899
343;2288;  -3051.8175533831;  -3040.8692499700;  -3358.7162878899
344;2292;  -3047.9199807177;  -3040.7051447600;  -3250.1635559599
345;2293;  -3049.1531628974;  -3040.8468387700;  -3281.9929250899
346;2295;  -3049.6816056281;  -3040.8269891000;  -3297.8908947296
347;2297;  -3049.8070063343;  -3041.0402948600;  -3295.5521739396
348;2298;  -3050.8050621663;  -3041.2464592900;  -3318.7482325100
349;2309;  -3050.6055664038;  -3041.1547965800;  -3315.5260010700
350;2311;  -3051.3127594701;  -3041.2179126400;  -3334.2877191804
351;2335;  -3050.9946486019;  -3041.1302582400;  -3327.5095390404
352;2339;  -3051.1183130200;  -3040.7597086900;  -3341.4868240300
353;2351;  -3051.5452468625;  -3040.7737570800;  -3353.4876080003
354;2358;  -3051.4418822240;  -3040.7439517400;  -3351.3222567003
355;2359;  -3051.0850643020;  -3040.8528654000;  -3337.9102257704
356;2361;  -3051.5028996232;  -3041.0709256400;  -3343.9280812307
357;2362;  -3051.5452468625;  -3040.7737570800;  -3353.4876080003
358;2381;  -3051.4286421833;  -3040.6383217800;  -3353.8988562203
359;2390;  -3044.4895745467;  -3040.7441541200;  -3149.4797950197
360;2391;  -3046.4431566767;  -3040.6636219700;  -3208.4529056396
361;2392;  -3046.6222449426;  -3040.9764239600;  -3204.8837809497
362;2393;  -3046.0786813238;  -3040.6608656700;  -3197.9488574797
363;2398;  -3047.1078382696;  -3040.7488207000;  -3225.3614334795
364;2399;  -3048.7353558488;  -3040.5262978500;  -3278.8485904096
365;2402;  -3050.2120243315;  -3040.8130138100;  -3313.6815616499
366;2403;  -3050.6990135198;  -3041.1606267700;  -3318.0754929899
367;2406;  -3047.0594435324;  -3040.4396560600;  -3232.6228428396
368;2407;  -3047.8792428848;  -3040.0761035100;  -3266.6139188399
369;2408;  -3048.6993433261;  -3040.2994853500;  -3284.1610112802
370;2409;  -3048.7638650360;  -3040.2199091100;  -3288.2648326702
371;2411;  -3048.8612882105;  -3040.0741241400;  -3295.1797753201
372;2418;  -3048.4709704419;  -3040.2307022200;  -3279.4590782699
373;2420;  -3048.7869497415;  -3040.4812528900;  -3281.6091283700
374;2426;  -3050.1484431370;  -3040.6031706300;  -3317.7179415699
375;2440;  -3050.1459470204;  -3040.1043932700;  -3331.6270151102
376;2446;  -3050.5689132772;  -3040.1876052600;  -3341.5738455299
377;2456;  -3050.6692788107;  -3040.2180901200;  -3343.6330798899
378;2460;  -3048.6991715237;  -3040.7688009300;  -3271.0003452807
379;2461;  -3048.7210966840;  -3040.9304128600;  -3267.1066233107
380;2468;  -3047.8339376360;  -3040.5055576100;  -3253.2603376097
381;2470;  -3048.0840469950;  -3040.3540508200;  -3264.7684002095
382;2473;  -3048.5884653093;  -3040.6226765400;  -3271.8824680795
383;2474;  -3048.7689579115;  -3040.4120508300;  -3283.0266424995
384;2475;  -3050.8246826248;  -3040.4799147900;  -3340.8053341899
385;2476;  -3050.8466572435;  -3040.7788880500;  -3333.0625868003
386;2479;  -3051.1186047288;  -3041.2070037500;  -3328.9568854700
387;2480;  -3046.6833746056;  -3040.2191931400;  -3227.8848847003
388;2481;  -3046.6123798161;  -3039.9313066300;  -3233.8937172603
389;2482;  -3047.6634483513;  -3040.2653565900;  -3255.0439815403
390;2485;  -3047.0451585159;  -3040.2883708400;  -3236.4488961396
391;2488;  -3047.9456244752;  -3040.1106216000;  -3267.5734861199
392;2490;  -3048.3183596461;  -3040.3642913000;  -3271.2838199100
393;2491;  -3048.8403185713;  -3040.6949183400;  -3277.1691224699
394;2492;  -3048.9700066040;  -3040.7426630100;  -3279.5958161099
395;2493;  -3049.4340081957;  -3040.8902751500;  -3288.9287281303
396;2495;  -3050.1362450166;  -3040.7936981900;  -3312.0230132202
397;2496;  -3050.5419355900;  -3040.6816867800;  -3326.9407315999
398;2499;  -3051.4633011147;  -3040.8596811400;  -3348.6999987699
399;2507;  -3051.6210585088;  -3041.0012022500;  -3349.3128855899
400;2520;  -3047.8804616281;  -3040.8972501700;  -3243.6312257804
401;2521;  -3048.0895590376;  -3040.3949493700;  -3263.7819709503
402;2522;  -3047.9920534525;  -3040.9323866600;  -3245.8859848600
