#step;attempt;energy_eV;energy_low_eV;energy_high_eV
31;195;  -3044.9811733432;  -3019.6740375100;  -3140.9880420600
32;197;  -3045.5170245519;  -3019.1572366700;  -3145.5173055500
33;204;  -3045.3231760731;  -3019.5651422600;  -3143.0406019802
34;213;  -3045.8537971332;  -3019.8596055000;  -3144.4671273801
35;214;  -3048.3949905538;  -3020.0678183000;  -3155.8588744803
36;216;  -3049.3719056074;  -3020.2246877400;  -3159.9467702501
37;217;  -3049.1339438945;  -3020.0690101400;  -3159.3966499400
38;219;  -3049.0791023768;  -3020.4530316300;  -3157.6769079201
39;232;  -3051.6470399067;  -3020.3422197800;  -3170.4071309703
40;235;  -3052.1164052745;  -3020.3823264100;  -3172.5049614302
41;240;  -3052.7489394021;  -3020.4091229200;  -3175.4354629103
42;248;  -3054.7027931047;  -3020.4480946300;  -3184.6537429501
43;258;  -3054.7071087636;  -3020.8382442600;  -3183.1943326602
44;297;  -3054.3792763908;  -3020.2207113300;  -3183.9655279902
45;313;  -3040.4420911039;  -3019.6831020800;  -3119.1948012899
46;314;  -3042.1607430366;  -3020.2663956400;  -3125.2206258301
47;315;  -3045.1376587664;  -3020.1295822300;  -3140.0099958303
48;321;  -3047.1843125866;  -3020.5940837700;  -3148.0588099602
49;322;  -3049.0047967350;  -3020.3038555700;  -3157.8866357800
50;333;  -3049.3296202578;  -3020.5305468900;  -3158.5837402899
51;338;  -3049.5420755910;  -3020.3612481300;  -3160.2444438700
52;341;  -3054.0137218217;  -3020.7269640100;  -3180.2926262502
53;360;  -3055.3060161236;  -3019.9604929600;  -3189.3951925701
54;438;  -3055.1940903364;  -3019.6939868000;  -3189.8696933802
55;471;  -3056.3677715843;  -3019.7167358200;  -3195.4096292701
56;521;  -3057.2292146891;  -3019.2423301300;  -3201.3388390601
57;569;  -3034.9041742982;  -3019.0506077600;  -3095.0473406904
58;570;  -3042.9962112745;  -3019.8009730700;  -3130.9912417606
59;575;  -3043.7585834694;  -3019.5276553800;  -3135.6826774206
60;577;  -3053.2872483441;  -3020.5566374700;  -3177.4563159906
61;580;  -3053.5927227195;  -3020.4564938400;  -3179.3005703706
62;583;  -3054.3031727785;  -3020.0690602500;  -3184.1760263807
63;594;  -3054.1633485663;  -3020.3716210500;  -3182.3579403506
64;598;  -3036.9191690125;  -3019.2561229400;  -3103.9268998198
65;599;  -3040.9439777087;  -3018.6927142100;  -3125.3578816600
66;600;  -3045.7312635984;  -3019.1496551100;  -3146.5730583100
67;601;  -3046.2075754051;  -3018.8119621200;  -3150.1374339801
68;602;  -3049.4420782926;  -3019.3515300800;  -3163.5956249801
69;610;  -3049.9782643242;  -3019.9019645100;  -3164.0777573201
70;633;  -3050.4501384121;  -3020.1606857800;  -3165.3582624102
71;649;  -3051.9254443363;  -3020.2005206700;  -3172.2792687102
72;656;  -3053.2877125062;  -3019.9246209500;  -3179.8562018102
73;660;  -3054.9210727178;  -3020.2970713900;  -3186.2730349404
74;675;  -3055.2613133552;  -3020.0032494000;  -3189.0186986105
75;692;  -3056.2517263548;  -3019.9973074800;  -3193.7889512805
76;693;  -3056.5685516773;  -3019.9186438300;  -3195.6061304205
77;714;  -3056.6215475740;  -3019.6426460700;  -3196.9072189905
78;845;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
79;870;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
80;911;  -3056.9660415439;  -3019.8434239200;  -3197.7969241903
81;964;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
82;1016;  -3039.1895084718;  -3019.0880051100;  -3115.4479364102
83;1019;  -3039.0143159819;  -3019.2405654400;  -3114.0293585702
84;1020;  -3039.4717445657;  -3019.3404058100;  -3115.8433580800
85;1021;  -3039.3499342715;  -3019.4652702200;  -3114.7857458800
86;1025;  -3040.1860468124;  -3019.6084857700;  -3118.2504794898
87;1026;  -3042.0624962047;  -3019.3857870400;  -3128.0903997197
88;1031;  -3043.4183776480;  -3019.3526097800;  -3134.7159085696
89;1033;  -3043.9881371250;  -3019.7740989000;  -3135.8481565396
90;1035;  -3044.7624516609;  -3020.0006306800;  -3138.7005769299
91;1041;  -3046.9185635067;  -3020.0650744900;  -3148.7917826498
92;1045;  -3047.4237887052;  -3019.7771994000;  -3152.3057669498
93;1051;  -3048.7030528125;  -3019.6577269600;  -3158.8913729899
94;1066;  -3049.0866500971;  -3019.1857652300;  -3162.5206770401
95;1071;  -3048.9802124881;  -3019.2625108200;  -3161.7193032100
96;1074;  -3049.5476768938;  -3019.3737734700;  -3164.0174455701
97;1079;  -3050.1070485093;  -3019.1047722200;  -3167.7193887302
98;1088;  -3052.5745403958;  -3019.1778312500;  -3179.2705636702
99;1105;  -3055.3310118379;  -3018.9339264800;  -3193.4094660202
100;1114;  -3040.7852476538;  -3018.7067083900;  -3124.5438932203
101;1117;  -3044.7802733042;  -3019.2715099800;  -3141.5520497603
102;1119;  -3049.3003165757;  -3019.2391152500;  -3163.3425309205
103;1123;  -3049.7229487921;  -3019.5583608800;  -3164.1573775104
104;1124;  -3054.1708841421;  -3019.6859969300;  -3184.9950936105
105;1137;  -3054.4215373494;  -3019.4856220900;  -3186.9567974403
106;1142;  -3053.8033948071;  -3019.7096766500;  -3183.1436387903
107;1143;  -3054.0704046172;  -3019.8636131200;  -3183.8396113003
108;1148;  -3054.4215373494;  -3019.4856220900;  -3186.9567974403
109;1157;  -3053.4899682395;  -3020.1187066200;  -3180.0894520503
110;1160;  -3054.0704046172;  -3019.8636131200;  -3183.8396113003
111;1163;  -3055.7517017243;  -3019.6529719600;  -3192.6982938701
112;1177;  -3055.8468015920;  -3019.8060009200;  -3192.5736300001
113;1212;  -3056.0080919476;  -3019.8678395800;  -3193.1122070602
114;1236;  -3056.9660415439;  -3019.8434239200;  -3197.7969241903
115;1283;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
116;1330;  -3043.5099316700;  -3019.5169940100;  -3134.5311689698
117;1332;  -3046.0476702441;  -3018.8649518200;  -3149.1698764200
118;1333;  -3048.2621909838;  -3019.3096674800;  -3158.0984498701
119;1334;  -3052.7627092765;  -3019.8823191800;  -3177.4999895503
120;1336;  -3055.7614423954;  -3019.8402202700;  -3192.0346295101
121;1337;  -3055.8914231214;  -3020.2694725500;  -3191.0292733503
122;1364;  -3056.3126543330;  -3019.9025464000;  -3194.4405118405
123;1382;  -3042.7199561666;  -3018.9146744100;  -3133.0292892904
124;1384;  -3044.3761677515;  -3018.8494538200;  -3141.2160428503
125;1388;  -3046.0684892492;  -3019.2571237700;  -3147.7819056802
126;1390;  -3046.7405205866;  -3018.9806601700;  -3152.0522118101
127;1391;  -3049.0664645212;  -3018.6415423000;  -3164.4885151500
128;1392;  -3049.3365839894;  -3018.6184561100;  -3165.8709595101
129;1393;  -3054.2782531100;  -3018.9772211700;  -3188.1986446302
130;1397;  -3056.7840590385;  -3017.8382407900;  -3204.5315593602
131;1436;  -3038.8171304977;  -3018.8471842200;  -3114.5764745498
132;1437;  -3038.7631553818;  -3018.4209080500;  -3115.9348859900
133;1441;  -3041.3855128998;  -3019.2787041600;  -3125.2514034700
134;1442;  -3041.5622743182;  -3019.2831819100;  -3126.0817519099
135;1445;  -3043.6584316674;  -3019.5383266100;  -3135.1620998399
136;1446;  -3045.9552580017;  -3019.1303933500;  -3147.7198858099
137;1447;  -3048.9641866654;  -3019.7675187600;  -3159.7266483300
138;1448;  -3053.8976958003;  -3020.2592591600;  -3181.5107529101
139;1502;  -3054.7027931047;  -3020.4480946300;  -3184.6537429501
140;1551;  -3055.6065331687;  -3020.5526560600;  -3188.5893013401
141;1554;  -3055.6161819858;  -3020.3370458700;  -3189.4535080204
142;1597;  -3055.8892998756;  -3020.1809082200;  -3191.3550788704
143;1606;  -3038.3763089205;  -3018.3948414900;  -3114.1793604001
144;1607;  -3038.5292008216;  -3018.8997917600;  -3112.9966597700
145;1608;  -3039.9712442014;  -3018.8341177200;  -3120.1584823198
146;1609;  -3040.3602731602;  -3018.7302985900;  -3122.4172132498
147;1610;  -3041.8100212875;  -3019.0103973000;  -3128.3042228196
148;1612;  -3043.3299083043;  -3018.5876579700;  -3137.1937890397
149;1614;  -3044.8113123259;  -3018.5476565000;  -3144.4469002299
150;1620;  -3031.4317958056;  -3019.5479617100;  -3076.5151156796
151;1621;  -3032.0811238501;  -3019.5517797300;  -3079.6132943797
152;1624;  -3034.6823778455;  -3019.6944548900;  -3091.5415799697
153;1625;  -3035.6106592715;  -3018.9191138500;  -3098.9328392496
154;1626;  -3038.1140427770;  -3018.8631743800;  -3111.1454441596
155;1629;  -3038.9641116257;  -3018.6942257900;  -3115.8613267496
156;1631;  -3041.8816111685;  -3018.0992696600;  -3132.1039166097
157;1634;  -3042.6511192385;  -3017.5241971600;  -3137.9743168199
158;1644;  -3043.2919747807;  -3018.2232929800;  -3138.3942280899
159;1652;  -3043.7240199758;  -3018.8310221500;  -3138.1597866299
160;1653;  -3045.7444979172;  -3018.9802098400;  -3147.2793183199
161;1657;  -3046.3791151526;  -3019.1948561900;  -3149.5071656199
162;1667;  -3048.0695163609;  -3018.8624531400;  -3158.8714144000
163;1671;  -3048.1072831582;  -3019.4740431600;  -3156.7322864601
164;1676;  -3048.7812179646;  -3020.0838276400;  -3157.6495863002
165;1684;  -3050.9786997124;  -3019.6179558200;  -3169.9509469701
166;1685;  -3051.1432854885;  -3019.5525935200;  -3170.9878793803
167;1703;  -3055.2613133552;  -3020.0032494000;  -3189.0186986105
168;1713;  -3054.9482397444;  -3020.1201632300;  -3187.0743954507
169;1718;  -3055.7946405445;  -3019.8424629600;  -3192.1852623907
170;1726;  -3056.2506137567;  -3020.3020976900;  -3192.6273450206
171;1736;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
172;2004;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
173;2302;  -3056.9660415439;  -3019.8434239200;  -3197.7969241903
174;2320;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
175;2350;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
176;2423;  -3039.2661291410;  -3019.5315365600;  -3114.1326194300
177;2425;  -3043.1370571347;  -3018.9564336900;  -3134.8703119701
178;2426;  -3048.1517277267;  -3019.4402258300;  -3157.0736306801
179;2435;  -3048.6858203977;  -3019.6821475600;  -3158.7161228699
180;2436;  -3050.9691118225;  -3019.5476521200;  -3170.1716947001
181;2440;  -3051.8823611067;  -3020.0545477700;  -3172.6265147203
182;2445;  -3051.9346771290;  -3020.0056395000;  -3173.0628420903
183;2450;  -3052.9199944495;  -3019.7032930200;  -3178.9331282301
184;2463;  -3054.3792763908;  -3020.2207113300;  -3183.9655279902
185;2464;  -3040.5472561820;  -3019.6288259500;  -3119.9048333601
186;2465;  -3046.0161397165;  -3020.1660398300;  -3144.0828337303
187;2466;  -3048.2562168655;  -3019.8043480300;  -3156.1931582103
188;2467;  -3050.3181897015;  -3020.0674308200;  -3165.0795224603
189;2470;  -3052.7724910736;  -3020.6316483400;  -3174.7041742603
190;2471;  -3054.3314778465;  -3020.0266863000;  -3184.4724641705
191;2482;  -3054.7538472775;  -3020.1261895700;  -3186.1196805903
192;2483;  -3054.8666350198;  -3020.2168186100;  -3186.3165310905
193;2489;  -3037.4672393259;  -3018.8655474400;  -3108.0358806201
194;2490;  -3040.2622444593;  -3018.7229336500;  -3121.9752363500
195;2493;  -3041.2109188137;  -3019.2073587200;  -3124.6851183098
196;2504;  -3044.2999272318;  -3019.9182994600;  -3136.7957257300
197;2506;  -3050.0291799511;  -3020.3933842700;  -3162.4575465599
198;2508;  -3049.1339438945;  -3020.0690101400;  -3159.3966499400
199;2515;  -3050.0327713464;  -3020.1490639000;  -3163.4016328599
200;2522;  -3053.1504218385;  -3020.1160435400;  -3178.4718822101
201;2532;  -3054.0749905824;  -3020.3622731600;  -3181.9698443103
202;2533;  -3054.0277757535;  -3020.4757477900;  -3181.3130270402
203;2617;  -3055.7174553025;  -3020.2096833500;  -3190.4221497704
204;2623;  -3055.8892998756;  -3020.1809082200;  -3191.3550788704
205;2633;  -3056.2506137567;  -3020.3020976900;  -3192.6273450206
206;2641;  -3056.9660415439;  -3019.8434239200;  -3197.7969241903
207;2775;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
208;2865;  -3038.4168707283;  -3019.4509376500;  -3110.3673221400
209;2867;  -3039.5524385733;  -3018.7356701400;  -3118.5243446499
210;2869;  -3042.3831645839;  -3019.9163505500;  -3127.6147956799
211;2870;  -3048.9199430033;  -3019.9918171200;  -3158.6636454199
212;2875;  -3049.7418732202;  -3019.5492179300;  -3164.2827802497
213;2891;  -3050.1432332802;  -3019.7351830100;  -3165.5012773299
214;2895;  -3052.8922945151;  -3019.3682954500;  -3180.0712134700
215;2904;  -3053.1773090370;  -3018.9872536200;  -3182.8830245901
216;2914;  -3054.7567339557;  -3019.9293206100;  -3186.8803738201
217;2921;  -3056.2421925462;  -3019.1738505200;  -3196.8671715999
218;2929;  -3040.0927196819;  -3019.5336799600;  -3118.0868886202
219;2930;  -3042.7229695007;  -3019.7950876000;  -3129.7037389602
220;2931;  -3042.2360733332;  -3019.7368118700;  -3127.5907992002
221;2932;  -3042.6968440582;  -3019.7297511600;  -3129.8263670202
222;2933;  -3043.4788581640;  -3019.7285037900;  -3133.5798150402
223;2935;  -3044.2940023021;  -3019.7979277200;  -3137.2239739900
224;2936;  -3047.0529826706;  -3019.5105269100;  -3151.5399128301
225;2941;  -3054.2142534754;  -3019.9730596200;  -3184.1139712801
226;2942;  -3055.3310118379;  -3018.9339264800;  -3193.4094660202
227;2946;  -3055.7375909509;  -3018.8630087200;  -3195.6275096902
228;2954;  -3055.7375909509;  -3018.8630087200;  -3195.6275096902
229;2961;  -3039.5222292043;  -3019.5420059400;  -3115.3205607305
230;2963;  -3041.3189941171;  -3019.5534585600;  -3123.8902075705
231;2964;  -3043.3786455184;  -3019.4327333000;  -3134.2214839105
232;2969;  -3051.3875757232;  -3020.1182952800;  -3170.0128410305
233;2971;  -3052.3833021145;  -3020.2192957800;  -3174.4028603103
234;2976;  -3054.8040324089;  -3019.9385092600;  -3187.0722482103
235;2991;  -3054.9210727178;  -3020.2970713900;  -3186.2730349404
236;2995;  -3055.0870136925;  -3020.3747588000;  -3186.7737806304
237;3007;  -3055.1208751536;  -3020.6151586700;  -3186.0241039603
238;3025;  -3055.6065331687;  -3020.5526560600;  -3188.5893013401
239;3037;  -3055.6161819858;  -3020.3370458700;  -3189.4535080204
240;3064;  -3055.8892998756;  -3020.1809082200;  -3191.3550788704
241;3071;  -3055.7537359391;  -3019.6141766900;  -3192.8552215904
242;3073;  -3055.7537359391;  -3019.6141766900;  -3192.8552215904
243;3103;  -3056.0284808482;  -3019.5301755600;  -3194.4909298305
244;3111;  -3041.2305226477;  -3019.0557201300;  -3125.3543590302
245;3114;  -3042.4627399168;  -3018.6313750100;  -3132.8710238503
246;3119;  -3047.0339187309;  -3018.8885289700;  -3153.8081802503
247;3122;  -3047.2650485526;  -3019.0024908000;  -3154.4838065201
248;3128;  -3048.0875388699;  -3019.9837028700;  -3154.7041592200
249;3129;  -3049.4360653675;  -3020.1028823500;  -3160.7164200300
250;3130;  -3051.1412522351;  -3020.0756087400;  -3168.9939865900
251;3135;  -3051.5976840854;  -3019.2884814200;  -3174.1680689401
252;3140;  -3051.7607874476;  -3017.9989253900;  -3179.8420796001
253;3146;  -3052.9717134983;  -3017.4197663100;  -3187.8439941401
254;3152;  -3058.4743065104;  -3018.3521643500;  -3210.6843890900
255;3184;  -3040.8321914597;  -3019.1055704300;  -3123.2557761202
256;3188;  -3041.1662094681;  -3019.5403596600;  -3123.2075015804
257;3189;  -3043.2845888555;  -3019.7333864400;  -3132.6300293402
258;3192;  -3045.0629380308;  -3019.6722798200;  -3141.3866629102
259;3196;  -3045.0887177765;  -3019.5900441000;  -3141.8222174600
260;3199;  -3046.6917051386;  -3019.3338359200;  -3150.4783752600
261;3202;  -3047.9054791119;  -3020.0516873300;  -3153.5735147399
262;3208;  -3048.0527352093;  -3020.3051271600;  -3153.3179450201
263;3210;  -3049.8493621091;  -3020.4303483000;  -3161.4553302900
264;3211;  -3049.6657702674;  -3020.7183229100;  -3159.4827719400
265;3212;  -3051.8130918958;  -3020.6481693600;  -3170.0424579602
266;3230;  -3054.2973479389;  -3020.9346646400;  -3180.8642884504
267;3240;  -3057.2351197736;  -3020.7421543400;  -3195.6773111206
268;3251;  -3057.6861868081;  -3020.6611181300;  -3198.1470011506
269;3312;  -3050.2275089705;  -3019.6708393100;  -3166.1493656298
270;3314;  -3054.4547162231;  -3019.9600045800;  -3185.3161963200
271;3328;  -3054.4547162231;  -3019.9600045800;  -3185.3161963200
272;3353;  -3054.3637143280;  -3019.9549675200;  -3184.8990723899
273;3355;  -3054.0550204064;  -3019.9723670500;  -3183.3532882100
274;3356;  -3056.2421925462;  -3019.1738505200;  -3196.8671715999
275;3372;  -3040.9104733393;  -3018.5472994200;  -3125.7489282602
276;3373;  -3044.8375556283;  -3018.9146899500;  -3143.1802988903
277;3376;  -3048.5635825686;  -3018.6475642000;  -3162.0550209904
278;3378;  -3048.9931596661;  -3019.5766449600;  -3160.5896470802
279;3382;  -3051.8413800310;  -3019.9691349200;  -3172.7540930403
280;3387;  -3052.8936933250;  -3019.1907094200;  -3180.7516213205
281;3396;  -3054.7128738681;  -3019.7484718000;  -3187.3562034506
282;3408;  -3055.2830406175;  -3019.7599975800;  -3190.0456685105
283;3413;  -3055.3525397992;  -3020.1152680500;  -3189.0310463304
284;3469;  -3047.2962264835;  -3019.9302008300;  -3151.1138394103
285;3471;  -3050.2588044417;  -3019.5469087400;  -3166.7695371503
286;3474;  -3052.3172046303;  -3019.2031484300;  -3177.9409365003
287;3476;  -3052.3567312735;  -3019.7827189200;  -3175.9317161401
288;3477;  -3052.6803828050;  -3020.1747115500;  -3175.9961042401
289;3479;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
290;3573;  -3034.8349163207;  -3018.8327792900;  -3095.5417098201
291;3574;  -3034.5933805213;  -3018.9523570300;  -3093.9302291801
292;3577;  -3038.0971716230;  -3018.7670944700;  -3111.4290647203
293;3578;  -3039.5111128329;  -3018.2535517400;  -3120.1552398702
294;3579;  -3040.6586661225;  -3019.4789182800;  -3121.0075955301
295;3580;  -3044.8783257620;  -3019.4549856000;  -3141.3260351103
296;3582;  -3049.7409419480;  -3020.3328202200;  -3161.3055891903
297;3583;  -3024.0552373344;  -3018.1709844700;  -3046.3781385101
298;3584;  -3032.4384230799;  -3018.5198375800;  -3085.2409140302
299;3586;  -3038.3563547921;  -3018.5581210000;  -3113.4642787004
300;3587;  -3040.6581424178;  -3018.4656345600;  -3124.8491469804
301;3590;  -3041.6084727666;  -3018.3919351100;  -3129.6843063003
302;3596;  -3045.0722158509;  -3018.9156515300;  -3144.3015341503
303;3603;  -3046.7218162661;  -3019.2051171500;  -3151.1110342703
304;3604;  -3047.3809258101;  -3018.5635392900;  -3156.7045198603
305;3605;  -3050.5660437717;  -3019.4772137600;  -3168.5067400703
306;3608;  -3051.2417808477;  -3018.9167691500;  -3173.8721399203
307;3612;  -3054.2784175169;  -3019.0212659300;  -3188.0323415502
308;3616;  -3054.6833868005;  -3019.0401533300;  -3189.9019772802
309;3631;  -3031.9820921841;  -3019.8216498400;  -3078.1147718900
310;3632;  -3033.2931925743;  -3018.8877100300;  -3087.9428092101
311;3634;  -3038.6206190470;  -3018.7172774000;  -3114.1272872501
312;3637;  -3043.3222062292;  -3019.6828363000;  -3133.0021249801
313;3646;  -3047.1589130467;  -3020.0759911000;  -3149.9025245301
314;3648;  -3050.3124065966;  -3020.1396144700;  -3164.7779593802
315;3652;  -3052.5531013037;  -3020.4667067600;  -3174.2782261401
316;3674;  -3052.2520430316;  -3019.7426669100;  -3175.5818195001
317;3676;  -3052.5531013037;  -3020.4667067600;  -3174.2782261401
318;3684;  -3054.0234415584;  -3020.8455401300;  -3179.8893810201
319;3704;  -3054.2156944507;  -3020.5668369800;  -3181.8682847301
320;3705;  -3054.3809865822;  -3020.7241963800;  -3182.0636710101
321;3753;  -3054.5494328666;  -3020.7661351000;  -3182.7120449801
322;3781;  -3054.3809865822;  -3020.7241963800;  -3182.0636710101
323;3784;  -3054.5494328666;  -3020.7661351000;  -3182.7120449801
324;3806;  -3054.5604501253;  -3020.8660987500;  -3182.3856291701
325;3817;  -3054.5494328666;  -3020.7661351000;  -3182.7120449801
326;3821;  -3055.1940903364;  -3019.6939868000;  -3189.8696933802
327;3865;  -3031.4194737625;  -3019.5250827800;  -3076.5428429597
328;3866;  -3032.1229572420;  -3019.1585834900;  -3081.3054857197
329;3868;  -3041.3959604627;  -3019.7395201500;  -3123.5533027899
330;3869;  -3044.4210331687;  -3019.7597140500;  -3137.9778877500
331;3871;  -3050.3530474336;  -3020.3745123500;  -3164.0816535100
332;3872;  -3053.0802368951;  -3020.8316888800;  -3175.4205181502
333;3874;  -3053.0179709861;  -3020.0131638100;  -3178.2272483402
334;3880;  -3053.7650608995;  -3019.9276892200;  -3182.1328114804
335;3885;  -3053.6703609671;  -3020.2968163400;  -3180.2785057506
336;3888;  -3055.1966574098;  -3020.4821522800;  -3186.8919610006
337;3917;  -3055.4525978378;  -3020.3533533100;  -3188.6074749306
338;3918;  -3055.5787404770;  -3020.0745933000;  -3190.2696837507
339;3921;  -3056.5685516773;  -3019.9186438300;  -3195.6061304205
340;3938;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
341;4019;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
342;4036;  -3057.2478964517;  -3019.9899584000;  -3198.5921398603
343;4044;  -3044.5651090713;  -3019.0032796700;  -3141.5382006001
344;4045;  -3052.4846456455;  -3019.4798588400;  -3177.6938457202
345;4050;  -3054.2782531100;  -3018.9772211700;  -3188.1986446302
346;4076;  -3054.9665436690;  -3019.0301797500;  -3191.2971737204
347;4084;  -3055.2830406175;  -3019.7599975800;  -3190.0456685105
348;4115;  -3055.5787404770;  -3020.0745933000;  -3190.2696837507
349;4119;  -3057.9374712153;  -3019.6944233700;  -3203.0188940209
350;4128;  -3057.7407856481;  -3020.3489941100;  -3199.5928247308
351;4176;  -3057.9374712153;  -3019.6944233700;  -3203.0188940209
352;4273;  -3039.3107854594;  -3019.8119264200;  -3113.2829809798
353;4275;  -3042.7353598775;  -3019.1461362800;  -3132.2250400998
354;4280;  -3042.9361149090;  -3020.1562604700;  -3129.3553173398
355;4282;  -3043.5790053165;  -3019.8879660800;  -3133.4549402598
356;4284;  -3044.8456151044;  -3019.8310097700;  -3139.7427202598
357;4287;  -3050.0424372878;  -3019.7494241400;  -3164.9640686997
358;4304;  -3052.0796910502;  -3019.2680692200;  -3176.5560873599
359;4323;  -3054.4547162231;  -3019.9600045800;  -3185.3161963200
360;4324;  -3055.3060161236;  -3019.9604929600;  -3189.3951925701
361;4344;  -3055.1940903364;  -3019.6939868000;  -3189.8696933802
362;4347;  -3055.3060161236;  -3019.9604929600;  -3189.3951925701
363;4561;  -3055.1940903364;  -3019.6939868000;  -3189.8696933802
364;4566;  -3056.9307118110;  -3019.6402956000;  -3198.3981665701
365;4647;  -3057.2292146891;  -3019.2423301300;  -3201.3388390601
366;4768;  -3058.4743065104;  -3018.3521643500;  -3210.6843890900
367;4980;  -3023.2254293953;  -3018.1130722800;  -3042.6200144499
368;4981;  -3026.0440854163;  -3017.9489066800;  -3056.7545050899
369;4982;  -3032.5501641046;  -3018.1415493700;  -3087.2116632301
370;4983;  -3034.3955687778;  -3018.3212680100;  -3095.3761275301
371;4984;  -3037.3044084575;  -3018.3923707900;  -3109.0503985800
372;4986;  -3043.8463999381;  -3018.7453902200;  -3139.0712946300
373;4989;  -3046.9941535790;  -3018.8860056200;  -3153.6271320700
374;4991;  -3048.8173735639;  -3019.2758509300;  -3160.8880995402
375;4994;  -3052.8627764353;  -3019.6536365100;  -3178.8472243802
376;5009;  -3053.2181167433;  -3019.6781851100;  -3180.4574785702
377;5035;  -3054.2784175169;  -3019.0212659300;  -3188.0323415502
378;5069;  -3054.2782531100;  -3018.9772211700;  -3188.1986446302
379;5071;  -3056.7840590385;  -3017.8382407900;  -3204.5315593602
380;5120;  -3035.9078690651;  -3018.7911562800;  -3100.8429928202
381;5121;  -3038.3527660063;  -3019.6474482600;  -3109.3145294002
382;5123;  -3038.9590756072;  -3019.3130732100;  -3113.4894841601
383;5124;  -3040.8879314556;  -3019.5219417500;  -3121.9434006399
384;5125;  -3040.8172853710;  -3019.8429999200;  -3120.3867587002
385;5126;  -3043.1701522348;  -3020.2056705000;  -3130.2897693100
386;5129;  -3044.1537709443;  -3020.1629500100;  -3135.1669780898
387;5131;  -3047.0217312553;  -3019.3510175400;  -3151.9952294998
388;5137;  -3049.7109284921;  -3020.0597356200;  -3162.1977069299
389;5138;  -3051.5187050968;  -3019.9515885600;  -3171.2738616300
390;5139;  -3052.5764197450;  -3020.2189248000;  -3175.3300094701
391;5141;  -3053.5755560200;  -3020.2661141900;  -3179.9405160801
392;5147;  -3053.9363880590;  -3020.0712805700;  -3182.4093590901
393;5150;  -3054.9194158836;  -3020.0960700600;  -3187.0276249200
394;5193;  -3027.7913761740;  -3017.7887265300;  -3065.7381069902
395;5194;  -3030.0046364270;  -3018.5434626000;  -3073.4845236100
396;5196;  -3031.2169505883;  -3018.2668606000;  -3080.3452912100
397;5197;  -3032.4249247806;  -3017.2367477000;  -3090.0438245502
398;5198;  -3034.6097989412;  -3017.0010877800;  -3101.4114011402
399;5200;  -3034.7702640753;  -3017.3275596500;  -3100.9420918501
400;5201;  -3034.7750035473;  -3018.1835184700;  -3097.7175878101
