#step;attempt;energy_eV;energy_low_eV;energy_high_eV
71;729;  -3052.4010127651;  -3004.7479706000;  -3100.0540549303
72;732;  -3052.0472518101;  -3004.8992384800;  -3099.1952651403
73;738;  -3024.1047910001;  -3005.1085479000;  -3043.1010341001
74;740;  -3030.6641291100;  -3004.2010215000;  -3057.1272367201
75;748;  -3046.1049993151;  -3005.1641757100;  -3087.0458229201
76;751;  -3047.6587551051;  -3004.8448307000;  -3090.4726795103
77;758;  -3049.6379140801;  -3006.3272906500;  -3092.9485375103
78;766;  -3054.4985486351;  -3005.5918451000;  -3103.4052521702
79;772;  -3054.5782352952;  -3005.6385210800;  -3103.5179495103
80;783;  -3057.0796577252;  -3005.5999696900;  -3108.5593457603
81;802;  -3060.6667139152;  -3006.0560547900;  -3115.2773730404
82;805;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
83;872;  -3025.3762751350;  -3004.8355627700;  -3045.9169875001
84;873;  -3030.4866964750;  -3004.8557824700;  -3056.1176104800
85;876;  -3030.4652713400;  -3005.1267049700;  -3055.8038377100
86;877;  -3038.1325078500;  -3005.7994976100;  -3070.4655180900
87;878;  -3030.6870139950;  -3003.4159976400;  -3057.9580303500
88;879;  -3021.1056265350;  -3004.5857691900;  -3037.6254838801
89;883;  -3023.4135238901;  -3003.8946566200;  -3042.9323911602
90;885;  -3024.1507194951;  -3003.8983071600;  -3044.4031318301
91;888;  -3028.2935278551;  -3003.8321054600;  -3052.7549502501
92;889;  -3034.0380537001;  -3005.2768016200;  -3062.7993057801
93;891;  -3036.9854495701;  -3004.3374631800;  -3069.6334359602
94;895;  -3041.9015278851;  -3004.3249473800;  -3079.4781083902
95;898;  -3041.8552770000;  -3004.8821426200;  -3078.8284113801
96;901;  -3044.7500128800;  -3003.8910664900;  -3085.6089592700
97;906;  -3045.3913993750;  -3004.9583613600;  -3085.8244373900
98;908;  -3045.4920133750;  -3004.0497721900;  -3086.9342545600
99;921;  -3047.9045838500;  -3004.9927694200;  -3090.8163982801
100;931;  -3047.4466742351;  -3005.1840710900;  -3089.7092773801
101;941;  -3047.2425597301;  -3004.1006712700;  -3090.3844481902
102;942;  -3054.8299560901;  -3006.1001624200;  -3103.5597497602
103;946;  -3058.3118161301;  -3006.0188886500;  -3110.6047436102
104;958;  -3058.1687025451;  -3006.3040718500;  -3110.0333332401
105;960;  -3058.7005030801;  -3006.6481977700;  -3110.7528083903
106;997;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
107;1050;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
108;1056;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
109;1124;  -3061.0270285802;  -3006.9160800900;  -3115.1379770704
110;1132;  -3034.7200086799;  -3002.5592178000;  -3066.8807995599
111;1136;  -3040.2356380000;  -3001.7484806600;  -3078.7227953400
112;1148;  -3042.0266114100;  -3004.0574320700;  -3079.9957907501
113;1150;  -3055.0533855601;  -3004.4956186700;  -3105.6111524501
114;1185;  -3017.0116340000;  -3002.8715587400;  -3031.1517092600
115;1187;  -3020.4069069400;  -3002.8871680700;  -3037.9266458100
116;1189;  -3021.9674427150;  -3002.8858097600;  -3041.0490756701
117;1190;  -3038.9267226801;  -3003.7886250100;  -3074.0648203502
118;1196;  -3041.7894606750;  -3003.0121592100;  -3080.5667621401
119;1201;  -3042.7687566700;  -3002.5111171000;  -3083.0263962400
120;1202;  -3045.3759150150;  -3002.4547854700;  -3088.2970445601
121;1214;  -3048.1962009600;  -3002.6320805000;  -3093.7603214200
122;1236;  -3050.1915442650;  -3005.1597461900;  -3095.2233423400
123;1249;  -3050.9302561850;  -3004.2776751600;  -3097.5828372100
124;1267;  -3050.7167457800;  -3005.3875896800;  -3096.0459018801
125;1268;  -3055.8960503801;  -3005.4710281900;  -3106.3210725701
126;1279;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
127;1284;  -3006.8751253400;  -3003.8564456200;  -3009.8938050600
128;1285;  -3019.2131172150;  -3004.3972702500;  -3034.0289641800
129;1287;  -3022.2756763200;  -3003.8262446800;  -3040.7251079601
130;1289;  -3036.8062977851;  -3004.3997982100;  -3069.2127973601
131;1290;  -3036.9710573151;  -3004.3292520900;  -3069.6128625401
132;1293;  -3039.1433757500;  -3004.1411506600;  -3074.1456008400
133;1303;  -3039.1574202900;  -3004.2054690400;  -3074.1093715400
134;1307;  -3040.5597140650;  -3003.1724878300;  -3077.9469403001
135;1320;  -3046.1175977450;  -3003.4599047100;  -3088.7752907800
136;1323;  -3051.9727652700;  -3004.2302073500;  -3099.7153231901
137;1356;  -3055.3111542351;  -3006.0457129500;  -3104.5765955202
138;1361;  -3057.1921992451;  -3006.7952562100;  -3107.5891422801
139;1405;  -3057.8040722101;  -3006.6690555700;  -3108.9390888501
140;1418;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
141;1426;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
142;1460;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
143;1499;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
144;1530;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
145;1531;  -3034.7341319702;  -3002.7703716000;  -3066.6978923404
146;1535;  -3035.9730209202;  -3004.1922090100;  -3067.7538328304
147;1538;  -3042.1097215602;  -3004.4694755900;  -3079.7499675304
148;1541;  -3042.0789041052;  -3004.6306718000;  -3079.5271364104
149;1547;  -3043.5219600802;  -3004.8907432100;  -3082.1531769503
150;1550;  -3044.8705157751;  -3004.7239549400;  -3085.0170766102
151;1551;  -3045.8743866201;  -3004.6360767400;  -3087.1126965002
152;1555;  -3047.2938677951;  -3005.2530930100;  -3089.3346425802
153;1556;  -3055.1696603851;  -3006.8061222100;  -3103.5331985602
154;1566;  -3056.6303205201;  -3006.9277529500;  -3106.3328880901
155;1572;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
156;1573;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
157;1575;  -3015.0647999900;  -3003.2789098500;  -3026.8506901300
158;1576;  -3020.0748237000;  -3004.3634227200;  -3035.7862246800
159;1577;  -3026.5763355150;  -3004.6872333900;  -3048.4654376399
160;1579;  -3031.7079265450;  -3004.4506948800;  -3058.9651582099
161;1580;  -3035.0797487649;  -3003.6119184100;  -3066.5475791199
162;1581;  -3035.9312144600;  -3003.0445510100;  -3068.8178779100
163;1583;  -3037.9099059050;  -3004.2659752100;  -3071.5538366001
164;1586;  -3021.6834575000;  -3003.7009406700;  -3039.6659743299
165;1588;  -3022.8253898050;  -3004.3155276800;  -3041.3352519299
166;1589;  -3029.4448640350;  -3003.5314934600;  -3055.3582346099
167;1590;  -3031.4150440250;  -3003.6010885900;  -3059.2289994599
168;1595;  -3031.7208100949;  -3003.3897974000;  -3060.0518227898
169;1596;  -3031.7174764900;  -3003.5639092700;  -3059.8710437099
170;1597;  -3033.4273057200;  -3002.7282999600;  -3064.1263114800
171;1599;  -3036.5984038500;  -3004.1176153700;  -3069.0791923299
172;1600;  -3037.3523773000;  -3003.8788215600;  -3070.8259330400
173;1601;  -3038.7024763550;  -3005.0793045500;  -3072.3256481600
174;1602;  -3041.9527598750;  -3005.0117398900;  -3078.8937798599
175;1607;  -3043.9288857850;  -3004.7425343500;  -3083.1152372201
176;1609;  -3045.5188125251;  -3005.4455713600;  -3085.5920536902
177;1617;  -3046.3992312451;  -3004.6808986700;  -3088.1175638203
178;1627;  -3047.8560565151;  -3004.5059220300;  -3091.2061910003
179;1643;  -3055.5827941351;  -3006.7972018800;  -3104.3683863902
180;1670;  -3057.5700446802;  -3006.3721356700;  -3108.7679536903
181;1672;  -3058.4725535102;  -3005.9288497700;  -3111.0162572504
182;1720;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
183;1724;  -3019.1750539751;  -3003.0553803800;  -3035.2947275702
184;1725;  -3020.8607817251;  -3003.6672403200;  -3038.0543231302
185;1728;  -3024.4187899551;  -3003.6921694900;  -3045.1454104202
186;1729;  -3027.5246882001;  -3003.6046966600;  -3051.4446797403
187;1734;  -3032.4612453751;  -3004.4303421400;  -3060.4921486103
188;1736;  -3032.6443443501;  -3003.7641528300;  -3061.5245358703
189;1739;  -3037.4662849201;  -3005.6472579300;  -3069.2853119102
190;1741;  -3042.0977138601;  -3005.5569496900;  -3078.6384780302
191;1742;  -3049.0101122301;  -3006.4405017700;  -3091.5797226902
192;1751;  -3055.8432860601;  -3006.7509456500;  -3104.9356264703
193;1763;  -3060.9982849152;  -3006.8384630800;  -3115.1581067504
194;1766;  -3026.8205678450;  -3004.8317210600;  -3048.8094146300
195;1768;  -3031.5152357700;  -3004.8505867300;  -3058.1798848099
196;1769;  -3031.4737164500;  -3005.0116586700;  -3057.9357742299
197;1770;  -3034.6481675750;  -3005.3193925300;  -3063.9769426201
198;1774;  -3039.9128782301;  -3004.4790830600;  -3075.3466734002
199;1781;  -3039.8334933451;  -3003.2842284100;  -3076.3827582801
200;1782;  -3045.6735923301;  -3004.3524576700;  -3086.9947269902
201;1785;  -3049.7216940301;  -3005.6670138900;  -3093.7763741701
202;1791;  -3055.8854387701;  -3006.1623380000;  -3105.6085395402
203;1810;  -3057.0796577252;  -3005.5999696900;  -3108.5593457603
204;1815;  -3060.6667139152;  -3006.0560547900;  -3115.2773730404
205;1889;  -3060.6667139152;  -3006.0560547900;  -3115.2773730404
206;1918;  -3060.6667139152;  -3006.0560547900;  -3115.2773730404
207;1928;  -3060.6260705152;  -3006.2369197400;  -3115.0152212903
208;1929;  -3030.9860237050;  -3002.5500054800;  -3059.4220419300
209;1944;  -3030.9670103550;  -3003.5977619300;  -3058.3362587800
210;1949;  -3010.1717522801;  -3002.0428608400;  -3018.3006437201
211;1950;  -3017.6808605851;  -3002.1561813600;  -3033.2055398101
212;1951;  -3020.8542051900;  -3002.8830051600;  -3038.8254052200
213;1956;  -3022.0042119100;  -3003.9207332300;  -3040.0876905900
214;1958;  -3027.8552728550;  -3004.0638055200;  -3051.6467401901
215;1959;  -3031.5231518350;  -3005.4364705300;  -3057.6098331400
216;1960;  -3033.0708963451;  -3005.7432515300;  -3060.3985411602
217;1962;  -3035.7317987550;  -3006.0576125000;  -3065.4059850101
218;1969;  -3036.6913547700;  -3005.7274567000;  -3067.6552528399
219;1971;  -3041.8438578050;  -3005.4581821700;  -3078.2295334401
220;1974;  -3043.7506812500;  -3005.4874129000;  -3082.0139496001
221;1977;  -3046.0322806800;  -3004.9451104100;  -3087.1194509501
222;1983;  -3049.3404839451;  -3003.3740666000;  -3095.3069012902
223;1986;  -3049.9625384000;  -3002.3647890800;  -3097.5602877200
224;1992;  -3052.8061125100;  -3004.1779659800;  -3101.4342590400
225;2006;  -3021.2496877699;  -3003.7042861300;  -3038.7950894098
226;2007;  -3023.3680476499;  -3004.7062898700;  -3042.0298054298
227;2008;  -3025.2123903449;  -3004.5799827000;  -3045.8447979898
228;2011;  -3030.6454127849;  -3004.2488983000;  -3057.0419272699
229;2012;  -3032.5768297350;  -3004.4746640000;  -3060.6789954699
230;2013;  -3033.5522619050;  -3005.1183055400;  -3061.9862182699
231;2015;  -3035.7827061200;  -3005.7867571400;  -3065.7786551000
232;2016;  -3038.2095207750;  -3004.9895266200;  -3071.4295149299
233;2018;  -3039.6194224300;  -3004.8775894700;  -3074.3612553899
234;2024;  -3041.1368868600;  -3004.9277471200;  -3077.3460265999
235;2027;  -3045.2023387600;  -3005.1821647900;  -3085.2225127300
236;2031;  -3050.1960158001;  -3005.0242793900;  -3095.3677522101
237;2032;  -3054.9313120801;  -3005.7845937800;  -3104.0780303802
238;2033;  -3055.3987187602;  -3005.4616922200;  -3105.3357453003
239;2035;  -3056.1224094101;  -3004.5777046800;  -3107.6671141402
240;2066;  -3058.5375218501;  -3004.8135573500;  -3112.2614863502
241;2368;  -3025.8998900599;  -3005.1975601300;  -3046.6022199897
242;2369;  -3032.0825682749;  -3004.7784342200;  -3059.3867023298
243;2375;  -3034.5023169599;  -3004.5429218500;  -3064.4617120698
244;2377;  -3036.4628341100;  -3004.5082063900;  -3068.4174618299
245;2379;  -3042.1280653399;  -3003.8746207200;  -3080.3815099599
246;2385;  -3045.3370304349;  -3004.8073042300;  -3085.8667566399
247;2388;  -3032.8999459199;  -3004.4385416800;  -3061.3613501598
248;2389;  -3036.9630119700;  -3004.8253458500;  -3069.1006780899
249;2391;  -3037.1634387250;  -3003.2653320500;  -3071.0615453999
250;2395;  -3039.1784397500;  -3003.5947053700;  -3074.7621741300
251;2402;  -3040.4905614650;  -3004.3937831100;  -3076.5873398200
252;2403;  -3040.6432309000;  -3004.9920396300;  -3076.2944221700
253;2412;  -3044.6498871450;  -3004.4980118600;  -3084.8017624300
254;2415;  -3044.5397512400;  -3004.2265514100;  -3084.8529510700
255;2416;  -3044.8543738850;  -3003.8434793900;  -3085.8652683799
256;2425;  -3045.1027137250;  -3003.9026037100;  -3086.3028237399
257;2454;  -3046.5040884600;  -3002.2929455000;  -3090.7152314199
258;2534;  -3046.5312721000;  -3002.1028751200;  -3090.9596690800
259;2540;  -3050.0985528750;  -3002.9313352000;  -3097.2657705500
260;2546;  -3053.4630529501;  -3002.7314775600;  -3104.1946283401
261;2564;  -3053.9047249501;  -3004.8897537800;  -3102.9196961202
262;2575;  -3055.1155892001;  -3005.9124733700;  -3104.3187050302
263;2585;  -3060.5278366700;  -3005.3011082000;  -3115.7545651401
264;2589;  -3060.5278366700;  -3005.3011082000;  -3115.7545651401
265;2598;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
266;2605;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
267;2607;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
268;2642;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
269;2647;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
270;2658;  -3031.8238760001;  -3004.8212775900;  -3058.8264744101
271;2659;  -3034.1333098001;  -3004.6935120000;  -3063.5731076002
272;2662;  -3040.0076042501;  -3005.3200737100;  -3074.6951347902
273;2665;  -3043.2583278501;  -3005.3224875600;  -3081.1941681402
274;2671;  -3047.1173209402;  -3005.1337228100;  -3089.1009190703
275;2680;  -3061.0270285802;  -3006.9160800900;  -3115.1379770704
276;2685;  -3060.9982849152;  -3006.8384630800;  -3115.1581067504
277;2719;  -3069.5330993203;  -3006.7627993800;  -3132.3033992605
278;2846;  -3031.6510274301;  -3005.0830101500;  -3058.2190447101
279;2848;  -3040.1120089451;  -3005.5785718500;  -3074.6454460401
280;2850;  -3040.2950658101;  -3005.1995267300;  -3075.3906048901
281;2853;  -3045.7383130100;  -3005.2174479600;  -3086.2591780600
282;2864;  -3055.1896537151;  -3006.9824949700;  -3103.3968124601
283;2867;  -3055.5827941351;  -3006.7972018800;  -3104.3683863902
284;2873;  -3057.9717587951;  -3006.2657662300;  -3109.6777513601
285;2890;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
286;2893;  -3032.0361649150;  -3004.0896470100;  -3059.9826828200
287;2895;  -3039.1991379800;  -3003.2145033800;  -3075.1837725801
288;2897;  -3042.0209595501;  -3003.5460281000;  -3080.4958910002
289;2900;  -3043.4149806950;  -3002.5291582700;  -3084.3008031201
290;2901;  -3046.9824804151;  -3002.0356006300;  -3091.9293602001
291;2902;  -3052.1603289350;  -3001.6318504900;  -3102.6888073801
292;2917;  -3053.0360972600;  -3002.7440054700;  -3103.3281890500
293;2942;  -3053.8538394050;  -3003.6795538000;  -3104.0281250101
294;2954;  -3058.2653244701;  -3006.1742050600;  -3110.3564438801
295;2957;  -3058.6434974301;  -3006.0928715500;  -3111.1941233101
296;3034;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
297;3043;  -3060.5278366700;  -3005.3011082000;  -3115.7545651401
298;3054;  -3023.8992242051;  -3004.1542432100;  -3043.6442052002
299;3055;  -3029.5130113751;  -3004.5906980600;  -3054.4353246902
300;3059;  -3041.5336117001;  -3005.4333807800;  -3077.6338426201
301;3060;  -3041.5918258901;  -3005.4640846800;  -3077.7195671001
302;3063;  -3043.9301862151;  -3005.5674542200;  -3082.2929182101
303;3070;  -3046.1049993151;  -3005.1641757100;  -3087.0458229201
304;3095;  -3055.8854387701;  -3006.1623380000;  -3105.6085395402
305;3102;  -3057.0796577252;  -3005.5999696900;  -3108.5593457603
306;3107;  -3057.5978334952;  -3005.7552183500;  -3109.4404486404
307;3109;  -3060.7165717752;  -3005.7599774400;  -3115.6731661104
308;3121;  -3027.6227197750;  -3004.2232762600;  -3051.0221632900
309;3123;  -3029.8619398800;  -3004.5223415900;  -3055.2015381701
310;3124;  -3040.0742366851;  -3004.7367309900;  -3075.4117423801
311;3127;  -3044.9961864451;  -3004.5636056400;  -3085.4287672503
312;3128;  -3045.4499303751;  -3004.6206489700;  -3086.2792117802
313;3139;  -3047.9708837551;  -3005.6226320000;  -3090.3191355101
314;3144;  -3048.2975426801;  -3006.5487179900;  -3090.0463673701
315;3147;  -3051.0066360351;  -3006.0446217300;  -3095.9686503402
316;3151;  -3053.9226271150;  -3005.8524522200;  -3101.9928020101
317;3152;  -3043.3293994751;  -3005.8924688600;  -3080.7663300902
318;3153;  -3052.0165424401;  -3005.1872895600;  -3098.8457953201
319;3167;  -3052.5001862451;  -3005.1058480300;  -3099.8945244601
320;3176;  -3052.9746723851;  -3005.2241476300;  -3100.7251971401
321;3188;  -3054.7410544901;  -3005.3660462300;  -3104.1160627501
322;3192;  -3056.5691870201;  -3005.1778001000;  -3107.9605739402
323;3197;  -3057.7962022001;  -3005.6519541900;  -3109.9404502102
324;3208;  -3058.1409046701;  -3006.5241675900;  -3109.7576417503
325;3216;  -3060.9982849152;  -3006.8384630800;  -3115.1581067504
326;3259;  -3027.3741050300;  -3004.2279689400;  -3050.5202411199
327;3260;  -3030.7590282149;  -3004.4187373600;  -3057.0993190699
328;3267;  -3029.7124081300;  -3005.1581890400;  -3054.2666272200
329;3269;  -3029.9825500800;  -3005.4331616400;  -3054.5319385199
330;3275;  -3030.2142278950;  -3005.1961643800;  -3055.2322914099
331;3277;  -3030.2092292000;  -3006.0149335000;  -3054.4035248999
332;3280;  -3033.5680524850;  -3006.1447892600;  -3060.9913157099
333;3284;  -3034.6550520200;  -3005.3273327400;  -3063.9827712999
334;3287;  -3034.6771054750;  -3005.3015717200;  -3064.0526392299
335;3293;  -3030.6929097651;  -3004.1838967000;  -3057.2019228302
336;3294;  -3031.6562233151;  -3003.1795885700;  -3060.1328580602
337;3296;  -3035.9167258200;  -3003.0838453800;  -3068.7496062601
338;3298;  -3042.5905998650;  -3003.0163907800;  -3082.1648089500
339;3299;  -3042.8149146550;  -3002.9018126300;  -3082.7280166800
340;3302;  -3043.4876158050;  -3004.4028999400;  -3082.5723316701
341;3303;  -3046.0190007000;  -3005.0747465800;  -3086.9632548200
342;3304;  -3049.6877556350;  -3005.1723054500;  -3094.2032058200
343;3326;  -3052.4140134050;  -3005.6916811800;  -3099.1363456300
344;3329;  -3053.0424101150;  -3006.1986975900;  -3099.8861226400
345;3337;  -3053.1242883350;  -3006.6111138400;  -3099.6374628300
346;3358;  -3053.9226271150;  -3005.8524522200;  -3101.9928020101
347;3366;  -3054.8661264051;  -3005.9972571500;  -3103.7349956601
348;3374;  -3057.9153839850;  -3006.0984450600;  -3109.7323229100
349;3385;  -3058.1147294050;  -3006.1978034400;  -3110.0316553700
350;3401;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
351;3484;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
352;3519;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
353;3546;  -3027.6247719951;  -3004.1056877900;  -3051.1438562002
354;3547;  -3036.3088877400;  -3003.4133107800;  -3069.2044647001
355;3551;  -3036.4168469251;  -3001.6809440400;  -3071.1527498101
356;3554;  -3037.2573372800;  -2999.7837493700;  -3074.7309251901
357;3561;  -3039.8856516300;  -3000.1436191500;  -3079.6276841099
358;3563;  -3040.7869024900;  -3001.6818137300;  -3079.8919912500
359;3567;  -3043.2788611300;  -3003.1847566900;  -3083.3729655700
360;3571;  -3044.5576935300;  -3003.4863428500;  -3085.6290442100
361;3573;  -3048.7625083300;  -3003.7586710900;  -3093.7663455700
362;3577;  -3054.7961529651;  -3006.4182860400;  -3103.1740198901
363;3587;  -3058.6434974301;  -3006.0928715500;  -3111.1941233101
364;3604;  -3042.4512526951;  -3004.5139445400;  -3080.3885608501
365;3605;  -3020.2133289650;  -3003.4810644500;  -3036.9455934800
366;3606;  -3027.8838830600;  -3004.1578303200;  -3051.6099358000
367;3608;  -3028.7766749899;  -3004.0235390800;  -3053.5298108998
368;3610;  -3030.4434444399;  -3004.1129950900;  -3056.7738937898
369;3618;  -3032.4404097099;  -3004.2490504400;  -3060.6317689798
370;3624;  -3041.8102477550;  -3004.2371267300;  -3079.3833687799
371;3627;  -3042.8177126500;  -3003.4577383500;  -3082.1776869499
372;3635;  -3042.5905998650;  -3003.0163907800;  -3082.1648089500
373;3636;  -3042.8177126500;  -3003.4577383500;  -3082.1776869499
374;3641;  -3046.0671111900;  -3004.1178863200;  -3088.0163360600
375;3642;  -3053.9226271150;  -3005.8524522200;  -3101.9928020101
376;3644;  -3054.8661264051;  -3005.9972571500;  -3103.7349956601
377;3649;  -3055.8686621301;  -3006.1400464500;  -3105.5972778102
378;3679;  -3057.7104837951;  -3006.9142627800;  -3108.5067048103
379;3680;  -3058.1687025451;  -3006.3040718500;  -3110.0333332401
380;3705;  -3057.8040722101;  -3006.6690555700;  -3108.9390888501
381;3770;  -3058.9467683500;  -3006.1833485300;  -3111.7101881700
382;3821;  -3060.6257657300;  -3005.5565421400;  -3115.6949893200
383;3897;  -3060.8361567550;  -3005.4528707300;  -3116.2194427801
384;3962;  -3042.2264155800;  -3003.2103015600;  -3081.2425296000
385;3964;  -3042.8584887300;  -3003.2412899800;  -3082.4756874800
386;3972;  -3031.0235361500;  -3002.6857371800;  -3059.3613351201
387;3977;  -3032.8310559450;  -3001.4060837100;  -3064.2560281801
388;3978;  -3038.9091304800;  -3000.7671060300;  -3077.0511549300
389;3982;  -3039.4729689050;  -3001.8273871700;  -3077.1185506400
390;3989;  -3040.7869024900;  -3001.6818137300;  -3079.8919912500
391;3990;  -3044.1770928500;  -3003.2915503100;  -3085.0626353900
392;3992;  -3046.1097754200;  -3001.6636485100;  -3090.5559023300
393;3997;  -3050.0284119950;  -3003.9195668500;  -3096.1372571401
394;3998;  -3050.9588277850;  -3004.3730696400;  -3097.5445859301
395;4007;  -3018.6278649150;  -3003.9894162700;  -3033.2663135600
396;4008;  -3019.2099440950;  -3003.7036289900;  -3034.7162592000
397;4009;  -3019.7477604350;  -3003.9244789600;  -3035.5710419099
398;4011;  -3020.9921464900;  -3003.6703392000;  -3038.3139537799
399;4012;  -3025.0383964000;  -3004.5411763900;  -3045.5356164099
400;4015;  -3026.4732644850;  -3003.6481207800;  -3049.2984081900
401;4017;  -3026.3023427200;  -3003.8566113100;  -3048.7480741299
