#step;attempt;energy_eV;energy_low_eV;energy_high_eV
125;125;  -3045.8000567740;  -3028.1661759600;  -3176.0977913504
126;126;  -3038.5499100152;  -3028.6715596700;  -3111.5415948806
127;127;  -3029.2186020119;  -3029.1437068100;  -3029.7720068604
128;128;  -2998.9037691675;  -3028.4180505300;  -2780.8210884606
129;129;  -3014.6331949372;  -3030.1723132400;  -2899.8137780702
130;130;  -3047.4802399061;  -3029.2824088200;  -3181.9450346807
131;131;  -3020.7943084535;  -3029.5328963000;  -2956.2243926306
132;132;  -3035.7945621485;  -3029.9002560100;  -3079.3479208706
133;133;  -3023.8891671607;  -3028.7736077100;  -2987.7977619305
134;134;  -3033.4509038542;  -3028.4107862400;  -3070.6926156504
135;135;  -3048.9968381553;  -3029.3959839100;  -3193.8286497605
136;136;  -3013.7660957727;  -3028.1655070300;  -2907.3680382005
137;137;  -3046.5311033729;  -3029.2943353200;  -3173.8945494805
138;138;  -3046.2630689561;  -3029.2908807300;  -3171.6715198803
139;139;  -3024.1731868490;  -3028.1152560400;  -2995.0450164505
140;140;  -3020.6085452622;  -3027.6545647300;  -2968.5451121405
141;141;  -3032.8164756481;  -3027.8862078000;  -3069.2465013604
142;142;  -3007.6598963597;  -3026.0744655100;  -2871.5936118705
143;143;  -3036.3232171791;  -3029.3033110400;  -3088.1936974505
144;144;  -3070.0522159932;  -3027.8405807300;  -3381.9563569805
145;145;  -3036.3627406970;  -3028.6484898400;  -3093.3637730404
146;146;  -3034.2648157806;  -3028.0245496800;  -3080.3744920704
147;147;  -3005.3984090041;  -3028.8104130500;  -2832.4057977204
148;148;  -3023.7974251155;  -3029.3830211000;  -2982.5251430405
149;149;  -3034.7345066496;  -3029.5611287000;  -3072.9608865405
150;150;  -3037.1551395196;  -3029.0560216500;  -3096.9999758102
151;151;  -3056.1536012924;  -3028.5495650600;  -3260.1213735704
152;152;  -3048.5780006016;  -3029.1709815400;  -3191.9775531607
153;153;  -3024.3668637554;  -3028.7458199200;  -2992.0105110005
154;154;  -3033.7005781653;  -3029.6214453300;  -3063.8415195202
155;155;  -3046.5058342531;  -3028.3379209500;  -3180.7495648504
156;156;  -3022.2552728965;  -3029.9943474400;  -2965.0708169404
157;157;  -3025.2639014291;  -3028.1878434400;  -3003.6587298806
158;158;  -3044.1396123778;  -3027.2989838000;  -3168.5759616805
159;159;  -3029.2367110880;  -3030.3135031100;  -3021.2802344303
160;160;  -3021.4523407901;  -3028.1462371900;  -2971.9907647707
161;161;  -3033.3264676159;  -3029.3927987000;  -3062.3925679103
162;162;  -3020.8064053306;  -3028.7532461400;  -2962.0867527803
163;163;  -3049.6864518348;  -3029.0364502700;  -3202.2704718406
164;164;  -3018.9901352327;  -3029.3771088400;  -2942.2402045503
165;165;  -3022.5510585110;  -3028.2113143300;  -2980.7271107304
166;166;  -3049.3254942493;  -3027.4600749700;  -3210.8903039305
167;167;  -3060.2845808648;  -3028.5949446500;  -3294.4410806104
168;168;  -3000.9101025917;  -3026.6862937900;  -2810.4483798103
169;169;  -3012.6081384161;  -3027.9324053400;  -2899.3762704407
170;170;  -3014.9019553615;  -3028.8744267000;  -2911.6585808002
171;171;  -3037.7537986077;  -3029.7012404600;  -3097.2546025006
172;172;  -3035.7701202635;  -3028.6139268000;  -3088.6476352205
173;173;  -3037.7800271257;  -3030.9590150100;  -3088.1808683006
174;174;  -3041.9510831748;  -3029.0519010100;  -3137.2638638209
175;175;  -3037.3090852315;  -3029.5059359000;  -3094.9669933904
176;176;  -3043.2448174194;  -3027.6256577100;  -3158.6556647303
177;177;  -2993.8165922131;  -3026.8950099000;  -2749.3983082605
178;178;  -3019.6453310153;  -3028.5707823100;  -2953.6946706905
179;179;  -3036.3063507025;  -3029.4847181200;  -3086.7117765407
180;180;  -3034.4113483817;  -3030.5586441800;  -3062.8791958606
181;181;  -3051.4479752728;  -3028.6380940700;  -3219.9914670906
182;182;  -3016.5914468957;  -3029.3774492200;  -2922.1149584403
183;183;  -3038.1458761177;  -3029.8948158000;  -3099.1134236806
184;184;  -2983.6613336594;  -3025.6407070200;  -2673.4733889002
185;185;  -3035.9372287232;  -3027.8533960500;  -3095.6691218404
186;186;  -3033.9949301922;  -3028.7146677600;  -3073.0110855206
187;187;  -3007.0325484797;  -3028.0694862100;  -2851.5894354404
188;188;  -3020.7940515417;  -3030.3239556700;  -2950.3770553205
189;189;  -3049.0057247173;  -3028.1988075800;  -3202.7492026907
190;190;  -3044.3202589786;  -3028.8450410900;  -3158.6675121003
191;191;  -3016.2128798178;  -3029.7794610300;  -2915.9686501703
192;192;  -3034.1012409655;  -3028.9735087900;  -3071.9903416704
193;193;  -3019.8140390420;  -3026.7132340000;  -2968.8355004603
194;194;  -3032.7630349821;  -3028.1733444500;  -3066.6765158003
195;195;  -3036.1096097339;  -3028.1855768300;  -3094.6607333906
196;196;  -3030.4794691604;  -3030.1747161000;  -3032.7313066204
197;197;  -3038.3111021084;  -3029.9740998800;  -3099.9136792706
198;198;  -3011.9406039031;  -3028.2594864800;  -2891.3594650706
199;199;  -3025.8841310022;  -3026.6168852200;  -3020.4697689805
200;200;  -3060.2742732342;  -3028.9095998100;  -3292.0296046907
201;201;  -3022.5594342904;  -3029.4989164900;  -2971.2832110203
202;202;  -3007.7622553275;  -3029.6712793800;  -2845.8752475304
203;203;  -3017.9310537967;  -3027.8690460400;  -2944.4986716003
204;204;  -3037.8507464587;  -3027.5969603800;  -3113.6165470205
205;205;  -3036.3165787201;  -3030.2738966600;  -3080.9662954504
206;206;  -3038.3770680697;  -3029.8361874300;  -3101.4861142504
207;207;  -3043.2384641518;  -3028.2699281700;  -3153.8418162402
208;208;  -3050.1860737167;  -3028.8658309300;  -3207.7225437107
209;209;  -3040.7862876806;  -3030.0801069600;  -3119.8948576302
210;210;  -3040.9520498678;  -3029.1128213600;  -3128.4327734802
211;211;  -3029.3760174046;  -3029.7499437800;  -3026.6130544403
212;212;  -3012.3237973276;  -3027.6098825400;  -2899.3740561602
213;213;  -3067.3215641182;  -3029.0821434400;  -3349.8747887002
214;214;  -3034.0078494928;  -3028.4867644000;  -3074.8034569706
215;215;  -3047.6072633444;  -3029.1286358800;  -3184.1468783105
216;216;  -3023.8128994762;  -3027.1839924200;  -2998.9037046001
217;217;  -3024.6870090062;  -3026.4632009000;  -3011.5626274605
218;218;  -3037.6718752324;  -3029.1308437700;  -3100.7820358504
219;219;  -3035.7170185958;  -3028.2433630700;  -3090.9402785404
220;220;  -3019.3609687187;  -3026.6769227600;  -2965.3029738905
221;221;  -3036.5871557354;  -3028.3611278800;  -3097.3697370306
222;222;  -3048.5835696061;  -3028.6914470500;  -3195.5675791004
223;223;  -3043.0672427215;  -3027.4272226200;  -3158.6322286404
224;224;  -3048.4968795293;  -3029.8857248500;  -3186.0157455207
225;225;  -3034.1191707180;  -3027.4768922300;  -3083.1993390905
226;226;  -3008.8840683729;  -3028.1431750500;  -2866.5774487205
227;227;  -3020.4333043376;  -3028.5910177600;  -2960.1555022206
228;228;  -3046.7254600967;  -3028.4893434900;  -3181.4731487305
229;229;  -3031.2282538362;  -3028.7505625900;  -3049.5360534503
230;230;  -3021.5856771805;  -3028.2721510600;  -2972.1789465804
231;231;  -3055.0169223922;  -3029.7686099000;  -3241.5781198002
232;232;  -3033.6535361784;  -3030.1086528400;  -3059.8468780303
233;233;  -3024.0246284492;  -3029.2976754700;  -2985.0617882007
234;234;  -3049.8341192734;  -3028.8516980600;  -3204.8744067107
235;235;  -3019.1249968361;  -3027.2802587300;  -2958.8653092005
236;236;  -3033.0431501488;  -3029.1515894100;  -3061.7981107604
237;237;  -3037.3497162832;  -3028.7057498100;  -3101.2204694706
238;238;  -3015.9174442091;  -3028.9743230400;  -2919.4394340502
239;239;  -3044.5463282779;  -3028.3038106700;  -3164.5632020705
240;240;  -3039.1059999830;  -3028.2731969800;  -3119.1501890806
241;241;  -3034.2413663195;  -3028.3014143400;  -3078.1320047206
242;242;  -3034.4744087353;  -3027.5405308300;  -3085.7092215604
243;243;  -3034.7872293448;  -3029.5054058800;  -3073.8149192306
244;244;  -3021.8886311887;  -3027.4537401400;  -2980.7677289505
245;245;  -3014.7250423633;  -3027.3742220300;  -2921.2595442002
246;246;  -3032.8538895710;  -3027.3255999800;  -3073.7027314902
247;247;  -3037.9977723115;  -3029.3369436100;  -3101.9931214504
248;248;  -3044.5855888404;  -3028.9388246500;  -3160.2004072103
249;249;  -3023.7218410800;  -3028.0813090700;  -2991.5094875404
250;250;  -3030.0806548544;  -3028.1158166800;  -3044.5989543502
251;251;  -3049.1445991445;  -3028.6147248500;  -3200.8409920107
252;252;  -3032.4362688815;  -3027.9491221100;  -3065.5920481003
253;253;  -3021.0890614272;  -3027.8150640900;  -2971.3902504305
254;254;  -3035.3728132566;  -3029.3469436100;  -3079.8983021205
255;255;  -3035.6494398328;  -3029.0467634200;  -3084.4369862504
256;256;  -3060.2942831514;  -3028.6147406300;  -3294.3762000305
257;257;  -3034.4400494836;  -3028.9709050400;  -3074.8518645906
258;258;  -3025.8511477723;  -3029.2707409400;  -3000.5835820206
259;259;  -3023.0408130960;  -3027.5700060900;  -2989.5743519805
260;260;  -3039.5449038524;  -3030.5741258300;  -3105.8304859109
261;261;  -3039.9771879815;  -3027.8735292500;  -3129.4118013507
262;262;  -3049.1920669317;  -3027.6334444100;  -3208.4899381607
263;263;  -3030.9565218987;  -3029.8822031000;  -3038.8947237704
264;264;  -3031.1548566917;  -3028.6436761200;  -3049.7101108103
265;265;  -3037.8280340912;  -3028.0411860200;  -3110.1436035207
266;266;  -3001.5725604742;  -3027.0448352700;  -2813.3564930403
267;267;  -3009.5232668820;  -3027.6384764500;  -2875.6689671406
268;268;  -3036.0914886596;  -3029.4467558800;  -3085.1897919308
269;269;  -3044.4596850371;  -3027.1141273100;  -3172.6269841503
270;270;  -3024.8958943778;  -3027.3863749900;  -3006.4935934205
271;271;  -3035.5717098570;  -3028.8884447400;  -3084.9547307304
272;272;  -3020.0836227692;  -3029.4169554000;  -2951.1191043704
273;273;  -3022.0108361434;  -3027.5506876000;  -2981.0765629505
274;274;  -3059.1143139293;  -3029.9080340700;  -3274.9211542504
275;275;  -3014.0018698965;  -3026.3788697300;  -2922.5475237901
276;276;  -3011.0370159646;  -3028.2791782500;  -2883.6337115706
277;277;  -3045.7102829213;  -3027.9191779400;  -3177.1697556903
278;278;  -3046.2836329526;  -3029.1409681600;  -3172.9517447904
279;279;  -3023.3851262244;  -3027.9775485500;  -2989.4514600305
280;280;  -3038.2542598250;  -3028.4414950300;  -3110.7613293806
281;281;  -3019.2567275999;  -3028.8213536500;  -2948.5831691503
282;282;  -3037.4938819903;  -3029.9206474200;  -3093.4529370808
283;283;  -3035.4418643356;  -3028.1482950700;  -3089.3344568006
284;284;  -3030.7227843484;  -3028.4785180200;  -3047.3057941503
285;285;  -3020.9578010143;  -3027.6793027500;  -2971.2922476204
286;286;  -3025.4840785795;  -3029.6505200000;  -2994.6980091908
287;287;  -3033.7202871728;  -3030.0968583100;  -3060.4940063103
288;288;  -3022.5032181017;  -3029.3857777900;  -2971.6475984606
289;289;  -3039.3126690031;  -3028.9234866800;  -3116.0789200107
290;290;  -3030.6786702566;  -3027.1806582700;  -3056.5256770603
291;291;  -3027.7567877164;  -3029.3092844700;  -3016.2853021105
292;292;  -3047.7932388450;  -3028.5299978600;  -3190.1304071304
293;293;  -3033.8578424942;  -3028.2286387800;  -3075.4523445305
294;294;  -3048.0579304088;  -3027.1530254800;  -3202.5254456705
295;295;  -3041.2876616965;  -3029.3906176700;  -3129.1955874202
296;296;  -3045.7157405167;  -3028.5366886400;  -3172.6527185603
297;297;  -3049.6372927390;  -3029.3492768200;  -3199.5465805005
298;298;  -3023.5981984188;  -3028.2612663800;  -2989.1425276604
299;299;  -3036.7885922369;  -3030.2699390600;  -3084.9552862507
300;300;  -3025.6167292870;  -3028.1816579400;  -3006.6643275801
301;301;  -3044.2271196265;  -3027.3675852900;  -3168.8031646404
302;302;  -3029.5288947218;  -3028.5072196300;  -3037.0781092902
303;303;  -3044.8163440544;  -3028.2913535900;  -3166.9204256303
304;304;  -3020.9947960691;  -3027.9462832700;  -2969.6298671704
305;305;  -2987.5355716781;  -3026.2057968100;  -2701.7991088203
306;306;  -3029.8177898447;  -3028.2139662200;  -3041.6685325803
307;307;  -3023.3850996841;  -3027.8041958700;  -2990.7321500601
308;308;  -3009.4068566596;  -3027.2403178900;  -2877.6344111904
309;309;  -3034.5163310884;  -3027.0051995800;  -3090.0165031705
310;310;  -3038.4508713888;  -3027.9707308100;  -3115.8892180506
311;311;  -3024.0288813473;  -3030.7629266300;  -2974.2706429806
312;312;  -3006.4328482354;  -3027.9000828200;  -2847.8102476004
313;313;  -3043.0051359193;  -3028.1757953400;  -3152.5799653702
314;314;  -2991.5605018809;  -3027.0796355100;  -2729.1076309104
315;315;  -2997.2334767244;  -3028.3751132600;  -2767.1261773505
316;316;  -3043.4415032474;  -3028.1198287700;  -3156.6542154903
317;317;  -3059.5148923312;  -3027.7344334600;  -3294.3424857805
318;318;  -3019.6264575444;  -3029.0652584400;  -2949.8826282204
319;319;  -3061.5686215597;  -3029.1060321600;  -3301.4365157506
320;320;  -3025.3697505165;  -3029.8864550900;  -2991.9955670407
321;321;  -3025.7832169547;  -3027.5546263200;  -3012.6941737807
322;322;  -3061.0176388904;  -3028.3592502100;  -3302.3323049504
323;323;  -3027.4178389540;  -3028.0704867400;  -3022.5953878505
324;324;  -3031.3113626977;  -3029.6610451200;  -3043.5056518605
325;325;  -3044.8463277976;  -3028.3162076500;  -3166.9883128905
326;326;  -3043.7998253447;  -3029.6623030500;  -3148.2627706805
327;327;  -3043.2692537680;  -3028.9888837100;  -3148.7877092403
328;328;  -3018.3209561194;  -3029.3729273300;  -2936.6573208403
329;329;  -3027.8155647388;  -3027.4452072000;  -3030.5521573701
330;330;  -3057.4190110798;  -3029.1120587100;  -3266.5806701306
331;331;  -3038.2611843539;  -3028.1872921300;  -3112.6977391306
332;332;  -3036.8618896336;  -3028.8273212500;  -3096.2297661507
333;333;  -3029.7647914753;  -3027.6295720800;  -3045.5420473704
334;334;  -3004.9198493259;  -3028.2372796700;  -2832.6260484303
335;335;  -3005.6743400323;  -3026.0565938000;  -2855.0687235203
336;336;  -3004.9968406162;  -3028.2055557700;  -2833.5063423604
337;337;  -3003.7175627212;  -3025.6378526300;  -2841.7473108803
338;338;  -3037.5936699188;  -3030.0495739700;  -3093.3374181006
339;339;  -3036.7226173387;  -3027.5810876700;  -3104.2698928906
340;340;  -3045.8823437457;  -3028.7092417100;  -3172.7753580806
341;341;  -3034.5840388248;  -3028.1404705100;  -3082.1959265804
342;342;  -3049.7381747982;  -3028.2017306500;  -3208.8721687807
343;343;  -3039.1860652019;  -3028.4411099200;  -3118.5811425605
344;344;  -3018.8980329081;  -3028.2291388700;  -2949.9499674903
345;345;  -3037.2573913910;  -3028.0507244800;  -3105.2859696805
346;346;  -3019.5958354717;  -3027.0757907300;  -2964.3260264504
347;347;  -3010.9232199155;  -3028.7838898100;  -2878.9497281007
348;348;  -2998.4129793225;  -3027.0020968300;  -2787.1663862407
349;349;  -3032.8120964773;  -3028.9950582500;  -3061.0164060704
350;350;  -3030.7572499480;  -3028.5297067000;  -3047.2166919703
351;351;  -3039.8881133701;  -3029.9669476300;  -3113.1961635906
352;352;  -3023.1893272537;  -3028.6441524700;  -2982.8833177206
353;353;  -3043.6407597789;  -3029.8257018900;  -3145.7209975304
354;354;  -3021.3073749952;  -3028.0254158600;  -2971.6673941703
355;355;  -3045.0056209991;  -3029.9457707000;  -3156.2836997003
356;356;  -3039.7405497820;  -3027.9737088900;  -3126.6863972404
357;357;  -3034.0886467306;  -3027.1801338900;  -3085.1360356703
358;358;  -3044.8003944933;  -3027.5457003700;  -3172.2962973403
359;359;  -3043.5987346639;  -3027.8660645800;  -3159.8483165002
360;360;  -3034.4050491606;  -3029.4237352300;  -3071.2122572406
361;361;  -3021.0016607138;  -3027.6847971500;  -2971.6195906700
362;362;  -3018.7101442203;  -3029.0081695000;  -2942.6174577203
363;363;  -3031.5920503616;  -3028.9967581900;  -3050.7688098103
364;364;  -3045.4959493021;  -3029.0854167300;  -3166.7542950903
365;365;  -3018.6763389654;  -3026.8758864900;  -2958.0894223204
366;366;  -3047.4121585682;  -3028.2818505100;  -3188.7670780005
367;367;  -3021.1501138917;  -3027.7129219800;  -2972.6571567603
368;368;  -3037.1746166732;  -3029.4818376300;  -3094.0169925805
369;369;  -3021.7299045597;  -3028.1585691500;  -2974.2281412604
370;370;  -3034.7412136393;  -3029.9621313900;  -3070.0541204804
371;371;  -3049.3982219470;  -3029.9241132900;  -3193.2935032904
372;372;  -3046.1283087700;  -3028.9554909700;  -3173.0192228705
373;373;  -3047.1731919247;  -3029.2625476700;  -3179.5159470904
374;374;  -3038.6650632130;  -3028.2527376200;  -3115.6023211402
375;375;  -3048.1436570023;  -3029.1089278400;  -3188.7923386107
376;376;  -3027.2527886174;  -3029.3197115400;  -3011.9801791902
377;377;  -3043.6649648303;  -3027.1084271600;  -3166.0021504803
378;378;  -3035.6054025351;  -3028.6474607700;  -3087.0180245704
379;379;  -3023.8857182929;  -3027.1462841500;  -2999.7932142605
380;380;  -3060.8462904450;  -3029.4073970200;  -3293.1500376504
381;381;  -3039.0549693369;  -3029.2232318700;  -3111.7022290300
382;382;  -3033.9600184181;  -3029.3806402500;  -3067.7973006006
383;383;  -3028.2568120210;  -3028.2600015300;  -3028.2332445603
384;384;  -3047.9482127959;  -3029.0652064300;  -3187.4758061505
385;385;  -3029.0048160999;  -3027.4626544600;  -3040.3999349704
386;386;  -3036.8819910526;  -3028.1416816500;  -3101.4646275506
387;387;  -3061.8624116803;  -3028.2494115400;  -3310.2307553706
388;388;  -3023.9610483253;  -3027.9116450800;  -2994.7698672804
389;389;  -3045.7066502627;  -3029.5282190900;  -3165.2499857905
390;390;  -3030.4753966393;  -3027.3570331200;  -3053.5171596203
391;391;  -3031.8426712825;  -3029.4465612800;  -3049.5476625104
392;392;  -3035.4836113006;  -3027.8588019900;  -3091.8237550405
393;393;  -3008.8014632468;  -3028.8023627700;  -2861.0136946404
394;394;  -3042.6591670555;  -3028.9574534700;  -3143.9018973902
395;395;  -3046.9142994678;  -3029.8399180200;  -3173.0778618405
396;396;  -3024.2491251378;  -3028.0371068100;  -2996.2595160605
397;397;  -3024.9385555172;  -3028.4137268900;  -2999.2603192905
398;398;  -3052.6434352069;  -3028.5103302100;  -3230.9643018703
399;399;  -3045.0560153294;  -3027.9335585600;  -3171.5748089503
400;400;  -3045.3134157659;  -3028.9773087600;  -3166.0218268703
401;401;  -3038.3931629794;  -3028.5439454600;  -3111.1695837606
402;402;  -3031.0866722597;  -3028.9829689000;  -3046.6310544005
403;403;  -3038.4231251920;  -3027.9413509800;  -3115.8735428606
404;404;  -3037.5375055694;  -3028.8631177000;  -3101.6330441604
405;405;  -3034.4309290769;  -3028.1248884000;  -3081.0266174006
406;406;  -3039.4940786145;  -3028.7093999900;  -3119.1826739802
407;407;  -3042.8059654194;  -3028.6137919500;  -3147.6727313504
408;408;  -3041.8594170463;  -3029.0340287700;  -3136.6269305102
409;409;  -3001.5293916884;  -3027.0619740700;  -2812.8677081203
410;410;  -3020.4256252566;  -3028.7250073800;  -2959.1010251605
